doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
xml;querypath_css;test_ozon_complit.xml;0;0;300.51;299.73;0.98;371520
xml;querypath_css;test_ozon_web.xml;1920568;19.348576068878;19.41;19.38;0.04;47604
xml;regexp;test_ozon_balls.xml;729272;0.13693785667419;0.17;0.14;0.02;21792
xml;regexp;test_ozon_childbooks.xml;736908552;296.0136590004;296.25;290.52;5.92;890516
xml;regexp;test_ozon_complit.xml;106352720;26.22595500946;26.29;25.98;0.32;144792
xml;regexp;test_ozon_web.xml;7503208;1.79527592659;1.84;1.81;0.02;30064
xml;simplexml_xpath;test_ozon_balls.xml;253368;0.12090706825256;0.16;0.13;0.02;22804
xml;simplexml_xpath;test_ozon_childbooks.xml;176073408;117.86600995064;118.13;113.10;5.11;1435716
xml;simplexml_xpath;test_ozon_complit.xml;25508752;14.051159858704;14.13;13.93;0.20;208060
xml;simplexml_xpath;test_ozon_web.xml;1982568;1.0966539382935;1.13;1.08;0.04;34320
xml;simplexmlreader;test_ozon_balls.xml;950416;1.7549109458923;1.79;1.76;0.03;22516
xml;simplexmlreader;test_ozon_childbooks.xml;0;0;300.68;299.41;1.49;180656
xml;simplexmlreader;test_ozon_complit.xml;125570224;207.96123290062;208.09;207.01;1.24;145868
xml;simplexmlreader;test_ozon_web.xml;8855192;14.277194023132;14.32;14.22;0.11;30560
xml;string;test_ozon_balls.xml;395920;0.16043305397034;0.20;0.18;0.01;21928
xml;string;test_ozon_childbooks.xml;358817128;218.41546988487;218.61;217.43;1.34;540564
xml;string;test_ozon_complit.xml;51877160;29.139058113098;29.20;29.13;0.09;96464
xml;string;test_ozon_web.xml;3855176;1.7387819290161;1.77;1.76;0.00;26892
xml;symfony_css;test_ozon_balls.xml;1015016;0.45585989952087;0.49;0.48;0.00;24836
xml;symfony_css;test_ozon_childbooks.xml;0;0;301.19;296.80;4.62;1805656
xml;symfony_css;test_ozon_complit.xml;50301176;61.387998104095;61.46;60.83;0.67;268036
xml;symfony_css;test_ozon_web.xml;4231888;3.8023879528046;3.85;3.84;0.01;40436
xml;symfony_xpath;test_ozon_balls.xml;573184;0.11899709701538;0.15;0.13;0.02;24052
xml;symfony_xpath;test_ozon_childbooks.xml;343671040;134.40560317039;134.65;129.02;5.73;1875348
xml;symfony_xpath;test_ozon_complit.xml;49881728;16.221681118011;16.29;15.60;0.70;266544
xml;symfony_xpath;test_ozon_web.xml;3812920;1.2188010215759;1.27;1.25;0.02;39804
xml;zend_css;test_ozon_balls.xml;670040;0.13001489639282;0.17;0.16;0.01;24560
xml;zend_css;test_ozon_childbooks.xml;0;0;301.24;231.50;69.96;1861004
xml;zend_css;test_ozon_complit.xml;0;0;300.94;300.40;0.76;313864
xml;zend_css;test_ozon_web.xml;6064576;2.2835900783539;2.34;2.29;0.04;43084
xml;zend_xpath;test_ozon_balls.xml;640456;0.12993693351746;0.18;0.16;0.01;24456
xml;zend_xpath;test_ozon_childbooks.xml;0;0;301.22;229.37;72.07;1861088
xml;zend_xpath;test_ozon_complit.xml;0;0;300.21;299.65;0.74;313948
xml;zend_xpath;test_ozon_web.xml;6039112;1.9925241470337;2.05;2.02;0.03;43060
