doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
html;didom_css;test_google.html;566336;0.46090698242188;0.49;0.47;0.00;24940
html;didom_css;test_habrahabr_largearticle.html;2891608;5.8828539848328;5.93;5.86;0.03;57692
html;didom_css;test_wikipedia.html;3561544;2.8964869976044;2.92;2.88;0.02;41100
html;didom_css;test_wordpress.html;362920;0.097014904022217;0.11;0.11;0.00;24240
html;didom_xpath;test_google.html;565984;0.45784783363342;0.47;0.47;0.00;24648
html;didom_xpath;test_habrahabr_largearticle.html;2891256;5.8121380805969;5.84;5.76;0.06;57568
html;didom_xpath;test_wikipedia.html;3561192;2.9274971485138;2.95;2.92;0.02;40864
html;didom_xpath;test_wordpress.html;362536;0.098408937454224;0.11;0.11;0.00;23996
html;dom;test_google.html;62216;0.51295804977417;0.53;0.51;0.01;25356
html;dom;test_habrahabr_largearticle.html;1750480;68.595721960068;68.62;68.50;0.01;54648
html;dom;test_wikipedia.html;2222144;48.689967870712;48.71;48.63;0.01;38324
html;dom;test_wordpress.html;55624;0.12039303779602;0.13;0.12;0.00;23768
html;dom_xpath;test_google.html;78976;0.47582602500916;0.49;0.48;0.00;25308
html;dom_xpath;test_habrahabr_largearticle.html;2199856;5.7381370067596;5.76;5.72;0.00;54872
html;dom_xpath;test_wikipedia.html;2912720;2.7398920059204;2.76;2.71;0.03;40816
html;dom_xpath;test_wordpress.html;70416;0.10259795188904;0.11;0.10;0.00;23764
html;expat_struct;test_google.html;538496;2.9513680934906;2.96;2.52;0.10;23752
html;expat_struct;test_habrahabr_largearticle.html;2529760;25.560120105743;25.57;23.19;0.47;30288
html;expat_struct;test_wikipedia.html;26423424;12.222247123718;12.24;11.77;0.28;51328
html;expat_struct;test_wordpress.html;743144;0.61639094352722;0.63;0.43;0.05;23496
html;fdom_css;test_google.html;547256;0.48029184341431;0.51;0.48;0.01;65904
html;fdom_css;test_habrahabr_largearticle.html;3414496;11.646651029587;40.75;6.18;1.22;895916
html;fdom_css;test_wikipedia.html;3342176;2.7641069889069;3.41;2.86;0.22;627664
html;fdom_css;test_wordpress.html;532120;0.097510814666748;0.13;0.11;0.01;43760
html;fdom_xpath;test_google.html;333600;0.48006200790405;0.52;0.49;0.02;65592
html;fdom_xpath;test_habrahabr_largearticle.html;3209032;8.8563539981842;42.84;6.17;1.37;901368
html;fdom_xpath;test_wikipedia.html;3136712;2.6353409290314;3.13;2.82;0.18;625328
html;fdom_xpath;test_wordpress.html;318464;0.094899892807007;0.12;0.12;0.00;43488
html;fluentdom_css;test_google.html;604936;0.52078294754028;0.56;0.49;0.03;65896
html;fluentdom_css;test_habrahabr_largearticle.html;2778440;8.8981668949127;40.77;6.10;1.14;900640
html;fluentdom_css;test_wikipedia.html;3503864;2.7467119693756;3.25;2.87;0.22;627704
html;fluentdom_css;test_wordpress.html;596240;0.10237312316895;0.13;0.12;0.00;43824
html;fluentdom_xpath;test_google.html;391376;0.47379589080811;0.49;0.48;0.00;25140
html;fluentdom_xpath;test_habrahabr_largearticle.html;2564880;5.8049418926239;5.84;5.78;0.02;54984
html;fluentdom_xpath;test_wikipedia.html;3290304;2.9402561187744;2.96;2.90;0.04;40760
html;fluentdom_xpath;test_wordpress.html;382680;0.096793174743652;0.11;0.11;0.00;23952
html;ganon_css;test_google.html;7855512;34.245823144913;34.27;30.92;3.29;34172
html;ganon_css;test_habrahabr_largearticle.html;0;0;300.13;275.69;23.98;87468
html;ganon_css;test_wikipedia.html;0;0;300.05;269.44;30.23;62644
html;ganon_css;test_wordpress.html;5818704;3.6724600791931;3.69;3.66;0.02;29888
html;html5lib;test_google.html;1376264;2.83828997612;2.85;2.83;0.00;26664
html;html5lib;test_habrahabr_largearticle.html;6279208;156.54525303841;156.57;156.28;0.08;56344
html;html5lib;test_wikipedia.html;4549064;51.793474197388;51.81;51.72;0.02;42488
html;html5lib;test_wordpress.html;1011384;1.8844020366669;1.90;1.89;0.00;24072
html;nokogiri_css;test_google.html;304168;0.50985980033875;0.53;0.50;0.01;25152
html;nokogiri_css;test_habrahabr_largearticle.html;6240248;6.4617300033569;6.49;6.45;0.02;59492
html;nokogiri_css;test_wikipedia.html;7112320;3.6967492103577;3.72;3.66;0.04;45392
html;nokogiri_css;test_wordpress.html;212264;0.10925388336182;0.12;0.11;0.00;23600
html;phantomjs;test_google.html;55624;8.9889199733734;9.00;7.17;0.52;50968
html;phantomjs;test_habrahabr_largearticle.html;2526296;200.22751998901;200.24;188.06;3.01;120472
html;phantomjs;test_wikipedia.html;3150528;45.566624879837;45.58;38.11;1.54;74768
html;phantomjs;test_wordpress.html;46872;22.985142946243;23.00;17.92;1.49;63036
html;phpquery_css;test_google.html;1174456;0.59958386421204;0.63;0.60;0.02;67536
html;phpquery_css;test_habrahabr_largearticle.html;8187984;64.575209856033;176.40;54.02;2.92;892812
html;phpquery_css;test_wikipedia.html;3639056;74.786352157593;75.33;74.81;0.23;627504
html;phpquery_css;test_wordpress.html;1174448;0.13906812667847;0.17;0.15;0.01;45952
html;querypath_css;test_google.html;769800;0.53459501266479;0.55;0.53;0.00;25160
html;querypath_css;test_habrahabr_largearticle.html;3139688;68.951387166977;69.00;68.84;0.04;57112
html;querypath_css;test_wikipedia.html;3925520;49.21953701973;49.24;49.16;0.01;40856
html;querypath_css;test_wordpress.html;760568;0.13123893737793;0.15;0.12;0.02;24104
html;regexp;test_google.html;143376;0.027101993560791;0.04;0.03;0.00;23496
html;regexp;test_habrahabr_largearticle.html;2991120;0.36391496658325;0.38;0.37;0.00;27596
html;regexp;test_wikipedia.html;4807040;0.39695715904236;0.41;0.39;0.02;27576
html;regexp;test_wordpress.html;108440;0.010895013809204;0.02;0.02;0.00;23316
html;shd_css;test_google.html;14404720;0.86853003501892;0.88;0.88;0.00;40420
html;shd_css;test_habrahabr_largearticle.html;597248;0.0020098686218262;0.01;0.00;0.00;25380
html;shd_css;test_wikipedia.html;67988560;46.216086864471;46.36;46.17;0.10;89468
html;shd_css;test_wordpress.html;11956728;0.48227906227112;0.50;0.49;0.00;34148
html;string;test_google.html;679632;0.11224603652954;0.13;0.12;0.00;23672
html;string;test_habrahabr_largearticle.html;2817360;1.1978540420532;1.21;1.20;0.00;27476
html;string;test_wikipedia.html;3118640;1.3060917854309;1.32;1.30;0.00;27788
html;string;test_wordpress.html;71768;0.029531002044678;0.04;0.04;0.00;23408
html;symfony_css;test_google.html;1187320;0.74192380905151;0.76;0.72;0.01;27044
html;symfony_css;test_habrahabr_largearticle.html;8564696;11.547595024109;11.57;11.38;0.16;63452
html;symfony_css;test_wikipedia.html;3698408;4.484169960022;4.50;4.46;0.03;43304
html;symfony_css;test_wordpress.html;577456;0.15319800376892;0.17;0.16;0.01;24436
html;symfony_xpath;test_google.html;905456;0.67478489875793;0.69;0.69;0.00;25048
html;symfony_xpath;test_habrahabr_largearticle.html;8282832;10.940714120865;10.97;10.80;0.13;63280
html;symfony_xpath;test_wikipedia.html;3415176;3.5028898715973;3.52;3.48;0.03;43256
html;symfony_xpath;test_wordpress.html;311952;0.12762784957886;0.14;0.14;0.00;23904
html;zend_css;test_google.html;225088;0.48760390281677;0.50;0.48;0.00;25100
html;zend_css;test_habrahabr_largearticle.html;3163496;23.646110057831;23.68;11.30;12.29;57380
html;zend_css;test_wikipedia.html;3301704;10.308871030807;10.33;9.83;0.47;41092
html;zend_css;test_wordpress.html;210464;0.11094999313354;0.13;0.12;0.01;24228
html;zend_xpath;test_google.html;200976;0.55704283714294;0.57;0.54;0.02;25180
html;zend_xpath;test_habrahabr_largearticle.html;3139384;19.144896030426;19.19;11.68;7.44;57076
html;zend_xpath;test_wikipedia.html;3277592;10.259304046631;10.28;9.78;0.46;40996
html;zend_xpath;test_wordpress.html;186352;0.11446404457092;0.14;0.13;0.00;24016
