doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
xml;didom_css;test_ozon_balls.xml;328768;0.24039006233215;0.28;0.26;0.02;23768
xml;didom_css;test_ozon_childbooks.xml;242859856;278.17145180702;279.05;274.86;4.41;1920100
xml;didom_css;test_ozon_complit.xml;29871136;33.963473796844;34.10;33.98;0.15;269740
xml;didom_css;test_ozon_web.xml;2213616;2.3867011070251;2.42;2.40;0.02;37708
xml;didom_xpath;test_ozon_balls.xml;328416;0.21280407905579;0.24;0.23;0.00;23664
xml;didom_xpath;test_ozon_childbooks.xml;242859504;280.49256515503;281.43;280.54;1.11;1919792
xml;didom_xpath;test_ozon_complit.xml;29870784;37.367383003235;37.54;37.39;0.14;269484
xml;didom_xpath;test_ozon_web.xml;2213264;2.5376768112183;2.58;2.54;0.03;37492
xml;dom;test_ozon_balls.xml;47200;0.11332011222839;0.14;0.11;0.02;22980
xml;dom;test_ozon_childbooks.xml;0;0;300.78;300.33;0.68;1256752
xml;dom;test_ozon_complit.xml;0;0;300.15;299.94;0.44;202864
xml;dom;test_ozon_web.xml;400048;5.5046949386597;5.53;5.52;0.01;32572
xml;dom_xpath;test_ozon_balls.xml;61760;0.079058885574341;0.10;0.08;0.02;23472
xml;dom_xpath;test_ozon_childbooks.xml;54924120;90.927357912064;91.04;80.47;10.63;1407192
xml;dom_xpath;test_ozon_complit.xml;7223640;11.995409011841;12.03;10.89;1.13;202836
xml;dom_xpath;test_ozon_web.xml;499424;0.80152010917664;0.83;0.79;0.04;32980
xml;expat_stream;test_ozon_balls.xml;22704;0.17546200752258;0.20;0.19;0.01;20312
xml;expat_stream;test_ozon_childbooks.xml;38116888;189.83199596405;189.87;188.52;1.50;57164
xml;expat_stream;test_ozon_complit.xml;5016496;24.465294122696;24.49;24.23;0.28;24348
xml;expat_stream;test_ozon_web.xml;334720;1.7290270328522;1.75;1.72;0.02;20012
xml;expat_struct;test_ozon_balls.xml;1955768;0.12701988220215;0.15;0.14;0.01;24128
xml;expat_struct;test_ozon_childbooks.xml;1932300624;131.34390306473;131.46;119.90;11.55;2218172
xml;expat_struct;test_ozon_complit.xml;245247248;15.216658115387;15.25;14.85;0.41;310456
xml;expat_struct;test_ozon_web.xml;17158376;1.1257739067078;1.15;1.14;0.01;42228
xml;fdom_css;test_ozon_balls.xml;357112;0.14818906784058;0.21;0.17;0.04;46544
xml;fdom_css;test_ozon_childbooks.xml;47849800;129.47889399529;130.55;128.12;2.53;3018992
xml;fdom_css;test_ozon_complit.xml;6473032;15.802860021591;16.04;15.82;0.23;414584
xml;fdom_css;test_ozon_web.xml;741720;1.1341729164124;1.37;1.27;0.10;243264
xml;fdom_xpath;test_ozon_balls.xml;257648;0.13111209869385;0.18;0.16;0.02;46536
