doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
xml;didom_css;test_ozon_balls.xml;328768;1.0882620811462;1.11;1.09;0.02;24084
xml;didom_css;test_ozon_childbooks.xml;0;0;300.46;298.66;2.03;1920108
xml;didom_css;test_ozon_complit.xml;29871136;169.26415395737;169.41;169.38;0.17;269896
xml;didom_css;test_ozon_web.xml;2213616;11.921957015991;11.96;11.95;0.00;37724
xml;didom_xpath;test_ozon_balls.xml;328416;1.1495349407196;1.18;1.16;0.01;23672
xml;didom_xpath;test_ozon_childbooks.xml;0;0;300.43;298.90;1.54;1920092
xml;didom_xpath;test_ozon_complit.xml;29870784;170.02253198624;170.17;169.52;0.78;269624
xml;didom_xpath;test_ozon_web.xml;2213264;11.707102060318;11.74;11.71;0.03;37272
xml;dom;test_ozon_balls.xml;47200;0.56456899642944;0.59;0.44;0.14;23284
xml;dom;test_ozon_childbooks.xml;0;0;301.16;300.44;0.73;1257024
xml;dom;test_ozon_complit.xml;0;0;300.12;299.94;0.42;202672
xml;dom;test_ozon_web.xml;400048;22.384188175201;22.41;22.18;0.23;32620
xml;dom_xpath;test_ozon_balls.xml;61760;0.3684298992157;0.39;0.34;0.04;23028
xml;dom_xpath;test_ozon_childbooks.xml;0;0;300.03;267.10;32.94;1407492
xml;dom_xpath;test_ozon_complit.xml;7223640;53.651475191116;53.68;47.68;6.01;202964
xml;dom_xpath;test_ozon_web.xml;499424;3.7040038108826;3.72;3.38;0.34;32744
xml;expat_stream;test_ozon_balls.xml;22704;0.76117897033691;0.78;0.76;0.02;20152
xml;expat_stream;test_ozon_childbooks.xml;0;0;300.02;297.90;2.37;56932
xml;expat_stream;test_ozon_complit.xml;5016496;101.11372113228;101.13;100.32;0.81;24084
xml;expat_stream;test_ozon_web.xml;334720;7.4786469936371;7.50;7.42;0.08;20192
xml;expat_struct;test_ozon_balls.xml;1955768;0.45771884918213;0.48;0.46;0.01;24064
xml;expat_struct;test_ozon_childbooks.xml;0;0;300.06;290.46;9.84;2218224
xml;expat_struct;test_ozon_complit.xml;245247248;64.604528903961;64.64;63.20;1.44;310380
xml;expat_struct;test_ozon_web.xml;17158376;4.6034319400787;4.62;4.58;0.04;42416
xml;fdom_css;test_ozon_balls.xml;715768;0.55534791946411;0.68;0.61;0.06;143220
xml;fdom_css;test_ozon_childbooks.xml;0;0;301.02;296.37;4.66;3018896
xml;fdom_css;test_ozon_complit.xml;6473032;76.670602083206;76.84;76.39;0.51;414600
xml;fdom_css;test_ozon_web.xml;1092184;5.3598420619965;6.22;5.73;0.49;1121304
xml;fdom_xpath;test_ozon_balls.xml;315888;0.56237816810608;0.68;0.61;0.07;142612
xml;fdom_xpath;test_ozon_childbooks.xml;9;9;312.79;297.48;2.66;3018812
xml;fdom_xpath;test_ozon_complit.xml;6442528;77.313286781311;77.49;76.96;0.59;413996
xml;fdom_xpath;test_ozon_web.xml;692304;5.3540971279144;6.22;5.80;0.41;1120868
xml;fluentdom_css;test_ozon_balls.xml;621832;0.38230800628662;0.51;0.44;0.06;142512
xml;fluentdom_css;test_ozon_childbooks.xml;9;9;312.80;296.90;3.26;3020800
xml;fluentdom_css;test_ozon_complit.xml;6897912;51.070691108704;51.23;50.70;0.56;414392
xml;fluentdom_css;test_ozon_web.xml;1008456;3.6934390068054;4.59;4.12;0.47;1120776
xml;fluentdom_xpath;test_ozon_balls.xml;373896;0.38418698310852;0.41;0.39;0.01;23812
xml;fluentdom_xpath;test_ozon_childbooks.xml;9;9;312.72;265.84;34.48;1676696
xml;fluentdom_xpath;test_ozon_complit.xml;6725624;58.709607839584;58.75;52.79;5.99;237348
xml;fluentdom_xpath;test_ozon_web.xml;753008;3.7773399353027;3.81;3.72;0.08;35468
xml;phantomjs;test_ozon_balls.xml;0;0;0.02;0.01;0.00;20032
xml;phantomjs;test_ozon_childbooks.xml;0;0;0.02;0.01;0.00;20080
xml;phantomjs;test_ozon_complit.xml;0;0;0.02;0.01;0.00;20100
xml;phantomjs;test_ozon_web.xml;0;0;0.02;0.01;0.01;20060
xml;phpquery_css;test_ozon_balls.xml;1174592;0.59290409088135;0.71;0.69;0.02;144856
xml;phpquery_css;test_ozon_childbooks.xml;0;0;301.03;300.48;0.77;1532484
xml;phpquery_css;test_ozon_complit.xml;0;0;303.48;294.55;9.08;3905968
xml;phpquery_css;test_ozon_web.xml;2492704;10.992213010788;11.98;11.45;0.48;1123184
xml;querypath_css;test_ozon_balls.xml;743088;4.501758813858;4.53;4.48;0.04;24804
xml;querypath_css;test_ozon_childbooks.xml;0;0;302.27;298.78;3.66;2674196
xml;querypath_css;test_ozon_complit.xml;0;0;300.35;297.40;3.17;368320
xml;querypath_css;test_ozon_web.xml;1173736;44.598384141922;44.63;44.30;0.37;46428
xml;regexp;test_ozon_balls.xml;577752;0.09769606590271;0.12;0.10;0.01;22208
xml;regexp;test_ozon_childbooks.xml;797745304;116.71362495422;116.80;112.55;4.34;827252
xml;regexp;test_ozon_complit.xml;105980536;16.412085056305;16.44;15.74;0.71;133796
xml;regexp;test_ozon_web.xml;5859640;0.99582386016846;1.01;1.01;0.00;28252
xml;simplexml_xpath;test_ozon_balls.xml;68680;0.37482881546021;0.39;0.30;0.08;23128
xml;simplexml_xpath;test_ozon_childbooks.xml;0;0;300.06;266.98;33.30;1419380
xml;simplexml_xpath;test_ozon_complit.xml;8193728;53.023873806;53.06;47.55;5.54;204820
xml;simplexml_xpath;test_ozon_web.xml;567592;3.6704211235046;3.70;3.36;0.33;32852
xml;simplexmlreader;test_ozon_balls.xml;3992296;2.9240970611572;2.94;2.92;0.01;24268
xml;simplexmlreader;test_ozon_childbooks.xml;0;0;300.07;298.99;1.31;342004
xml;simplexmlreader;test_ozon_complit.xml;0;0;300.17;299.10;1.22;364408
xml;simplexmlreader;test_ozon_web.xml;33152296;28.547978878021;28.57;28.47;0.12;53292
xml;string;test_ozon_balls.xml;394256;0.18826794624329;0.21;0.20;0.00;21868
xml;string;test_ozon_childbooks.xml;384337728;218.27105307579;218.37;218.00;0.54;603868
xml;string;test_ozon_complit.xml;55850768;29.85759806633;29.89;29.84;0.07;106284
xml;string;test_ozon_web.xml;4020496;2.0498750209808;2.08;2.07;0.01;25836
xml;symfony_css;test_ozon_balls.xml;516304;1.1518890857697;1.17;1.16;0.00;23704
xml;symfony_css;test_ozon_childbooks.xml;0;0;300.95;296.23;4.95;1693396
xml;symfony_css;test_ozon_complit.xml;8786208;150.48797702789;150.53;149.05;1.59;239380
xml;symfony_css;test_ozon_web.xml;999584;10.794350147247;10.82;10.81;0.02;35456
xml;symfony_xpath;test_ozon_balls.xml;246400;0.41417098045349;0.44;0.43;0.00;23580
xml;symfony_xpath;test_ozon_childbooks.xml;0;0;300.10;292.00;8.11;1691164
xml;symfony_xpath;test_ozon_complit.xml;7944904;60.799787998199;60.84;59.42;1.47;239616
