doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
html;didom_css;test_google.html;567384;0.061684846878052;0.08;0.07;0.00;23468
html;didom_css;test_habrahabr_largearticle.html;2892656;0.78939604759216;0.83;0.80;0.02;56144
html;didom_css;test_wikipedia.html;3562592;0.40173411369324;0.43;0.42;0.01;39820
html;didom_css;test_wordpress.html;364544;0.025284051895142;0.05;0.03;0.01;23064
html;didom_xpath;test_google.html;567032;0.066897869110107;0.09;0.08;0.00;23520
html;didom_xpath;test_habrahabr_largearticle.html;2892304;0.79267907142639;0.84;0.80;0.03;56464
html;didom_xpath;test_wikipedia.html;3562240;0.44105887413025;0.47;0.45;0.02;39092
html;didom_xpath;test_wordpress.html;364160;0.019429922103882;0.04;0.04;0.00;22708
html;dom;test_google.html;62144;0.067703008651733;0.08;0.07;0.01;24132
html;dom;test_habrahabr_largearticle.html;1750408;16.558832168579;16.60;16.57;0.04;53628
html;dom;test_wikipedia.html;2222072;9.7898459434509;9.82;9.82;0.01;37128
html;dom;test_wordpress.html;55552;0.020315885543823;0.04;0.02;0.01;22464
html;dom_xpath;test_google.html;78904;0.076601982116699;0.10;0.08;0.01;23964
html;dom_xpath;test_habrahabr_largearticle.html;2199784;0.81303191184998;0.85;0.82;0.03;53636
html;dom_xpath;test_wikipedia.html;2912648;0.39145803451538;0.42;0.40;0.02;39540
html;dom_xpath;test_wordpress.html;70344;0.018341064453125;0.05;0.04;0.00;22088
html;expat_struct;test_google.html;538720;0.17127084732056;0.19;0.15;0.02;22604
html;expat_struct;test_habrahabr_largearticle.html;2529984;1.4835820198059;1.50;1.39;0.09;29040
html;expat_struct;test_wikipedia.html;26423648;0.87462401390076;0.89;0.80;0.07;50152
html;expat_struct;test_wordpress.html;743368;0.062064170837402;0.08;0.04;0.02;22348
html;fdom_css;test_google.html;348456;0.063990831375122;0.09;0.07;0.01;27148
html;fdom_css;test_habrahabr_largearticle.html;3223888;0.73216795921326;0.89;0.74;0.14;146800
html;fdom_css;test_wikipedia.html;3151600;0.34644198417664;0.43;0.38;0.04;85224
html;fdom_css;test_wordpress.html;333320;0.014474153518677;0.04;0.02;0.01;24696
html;fdom_xpath;test_google.html;300712;0.070952892303467;0.10;0.08;0.02;26440
html;fdom_xpath;test_habrahabr_largearticle.html;3176144;0.72539377212524;0.89;0.84;0.05;144536
html;fdom_xpath;test_wikipedia.html;3103856;0.34428310394287;0.43;0.41;0.02;84920
html;fdom_xpath;test_wordpress.html;285576;0.015352010726929;0.04;0.03;0.00;24416
html;fluentdom_css;test_google.html;566792;0.071955919265747;0.10;0.08;0.02;27088
html;fluentdom_css;test_habrahabr_largearticle.html;2740296;0.70021510124207;0.86;0.81;0.04;144732
html;fluentdom_css;test_wikipedia.html;3465720;0.37300300598145;0.47;0.43;0.03;87552
html;fluentdom_css;test_wordpress.html;558096;0.018733024597168;0.04;0.02;0.02;24604
html;fluentdom_xpath;test_google.html;391144;0.064882040023804;0.09;0.08;0.00;24116
html;fluentdom_xpath;test_habrahabr_largearticle.html;2564648;0.81706404685974;0.86;0.85;0.00;53740
html;fluentdom_xpath;test_wikipedia.html;3290072;0.41173815727234;0.44;0.43;0.01;39628
html;fluentdom_xpath;test_wordpress.html;382448;0.015516042709351;0.04;0.03;0.00;22820
html;ganon_css;test_google.html;5996304;4.3316419124603;4.36;4.08;0.28;28344
html;ganon_css;test_habrahabr_largearticle.html;0;0;300.02;260.53;39.72;86432
html;ganon_css;test_wikipedia.html;0;0;300.04;261.76;38.52;61716
