doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
html;ahd_css;test_google.html;86856;0.012957811355591;0.06;0.02;0.02;23188
html;ahd_css;test_habrahabr_largearticle.html;3362272;0.20935106277466;0.31;0.23;0.06;50800
html;ahd_css;test_wikipedia.html;4385920;0.15453696250916;0.20;0.15;0.04;38920
html;ahd_css;test_wordpress.html;75272;0.0042381286621094;0.02;0.01;0.00;22376
html;ahd_xpath;test_google.html;87768;0.013768911361694;0.03;0.02;0.01;22988
html;ahd_xpath;test_habrahabr_largearticle.html;3362976;0.21889805793762;0.27;0.25;0.01;50620
html;ahd_xpath;test_wikipedia.html;4386472;0.15102601051331;0.18;0.17;0.00;38928
html;ahd_xpath;test_wordpress.html;75856;0.0038318634033203;0.02;0.02;0.00;22148
html;didom_css;test_google.html;697416;0.015550851821899;0.04;0.02;0.00;23780
html;didom_css;test_habrahabr_largearticle.html;5034960;0.14372777938843;0.17;0.16;0.00;52324
html;didom_css;test_wikipedia.html;5728712;0.078977823257446;0.11;0.10;0.00;40716
html;didom_css;test_wordpress.html;384856;0.0047821998596191;0.03;0.01;0.01;23176
html;didom_xpath;test_google.html;697592;0.012378931045532;0.03;0.02;0.00;23584
html;didom_xpath;test_habrahabr_largearticle.html;5034808;0.14631009101868;0.17;0.12;0.04;52488
html;didom_xpath;test_wikipedia.html;5727816;0.088129997253418;0.11;0.11;0.00;40444
html;didom_xpath;test_wordpress.html;383904;0.0052869319915771;0.03;0.02;0.00;22844
html;dom;test_google.html;320336;0.012574911117554;0.03;0.03;0.00;22908
html;dom;test_habrahabr_largearticle.html;2623304;3.110386133194;3.15;3.12;0.02;49232
html;dom;test_wikipedia.html;2813368;1.4738688468933;1.49;1.46;0.03;36452
html;dom;test_wordpress.html;86832;0.0041780471801758;0.02;0.01;0.01;21696
html;dom_xpath;test_google.html;320400;0.011180877685547;0.03;0.01;0.01;22580
html;dom_xpath;test_habrahabr_largearticle.html;3494912;0.12884092330933;0.15;0.14;0.01;51028
html;dom_xpath;test_wikipedia.html;4405224;0.058829069137573;0.08;0.06;0.01;38180
html;dom_xpath;test_wordpress.html;110024;0.0026030540466309;0.02;0.01;0.00;21888
html;expat_struct;test_google.html;562200;0.055786848068237;0.07;0.02;0.03;22020
html;expat_struct;test_habrahabr_largearticle.html;2567336;0.21951413154602;0.24;0.21;0.02;28220
html;expat_struct;test_wikipedia.html;37402600;0.1711049079895;0.19;0.16;0.02;60384
html;expat_struct;test_wordpress.html;984224;0.010253190994263;0.03;0.02;0.00;22264
html;fdom_css;test_google.html;1041608;0.01364803314209;0.03;0.03;0.00;24064
html;fdom_css;test_habrahabr_largearticle.html;10234752;0.12214207649231;0.17;0.15;0.02;57636
html;fdom_css;test_wikipedia.html;4646520;0.065032005310059;0.10;0.10;0.00;39816
html;fdom_css;test_wordpress.html;506128;0.0060510635375977;0.03;0.02;0.00;22892
html;fdom_xpath;test_google.html;990216;0.014013051986694;0.04;0.02;0.02;23960
html;fdom_xpath;test_habrahabr_largearticle.html;10182328;0.1145977973938;0.16;0.15;0.01;57732
html;fdom_xpath;test_wikipedia.html;4594408;0.061062097549438;0.09;0.08;0.01;39524
html;fdom_xpath;test_wordpress.html;454056;0.0042741298675537;0.02;0.02;0.00;22868
html;fluentdom_css;test_google.html;787824;0.017417907714844;0.04;0.03;0.00;24252
html;fluentdom_css;test_habrahabr_largearticle.html;4030568;0.12441515922546;0.18;0.16;0.02;51852
html;fluentdom_css;test_wikipedia.html;5063440;0.071468830108643;0.11;0.10;0.01;40132
html;fluentdom_css;test_wordpress.html;779600;0.0083670616149902;0.03;0.02;0.00;23540
html;fluentdom_xpath;test_google.html;495808;0.013742923736572;0.03;0.03;0.00;23748
html;fluentdom_xpath;test_habrahabr_largearticle.html;3738384;0.12347102165222;0.16;0.14;0.02;51352
html;fluentdom_xpath;test_wikipedia.html;4770056;0.084659099578857;0.12;0.10;0.02;39644
html;fluentdom_xpath;test_wordpress.html;485848;0.0073099136352539;0.03;0.02;0.00;22936
html;ganon_css;test_google.html;1542048;0.64015483856201;0.67;0.66;0.01;24468
html;ganon_css;test_habrahabr_largearticle.html;53424448;229.56502890587;229.75;229.72;0.08;78452
html;ganon_css;test_wikipedia.html;36047104;54.46648812294;54.65;54.68;0.01;57796
html;ganon_css;test_wordpress.html;975256;0.138338804245;0.19;0.18;0.01;23888
html;html5lib;test_google.html;1676240;0.27185082435608;0.30;0.27;0.02;24640
html;html5lib;test_habrahabr_largearticle.html;6869528;9.9890470504761;10.04;9.98;0.05;54728
html;html5lib;test_wikipedia.html;6422992;3.7180709838867;3.76;3.72;0.04;41856
html;html5lib;test_wordpress.html;1415080;0.15912199020386;0.20;0.19;0.01;24168
html;nokogiri_css;test_google.html;364112;0.018094062805176;0.05;0.04;0.00;23320
html;nokogiri_css;test_habrahabr_largearticle.html;8317568;0.24994611740112;0.28;0.24;0.03;56476
html;nokogiri_css;test_wikipedia.html;8088304;0.19663310050964;0.23;0.21;0.01;43444
html;nokogiri_css;test_wordpress.html;246744;0.004417896270752;0.03;0.03;0.00;22936
html;phantomjs;test_google.html;109104;0.84110903739929;0.86;0.18;0.30;50772
html;phantomjs;test_habrahabr_largearticle.html;3406648;5.9212160110474;5.95;3.80;0.42;118700
html;phantomjs;test_wikipedia.html;4118360;1.8878030776978;1.91;0.92;0.08;79960
html;phantomjs;test_wordpress.html;99032;1.4242789745331;1.44;0.38;0.15;61720
html;phpquery_css;test_google.html;2504544;0.031428098678589;0.05;0.04;0.00;24764
html;phpquery_css;test_habrahabr_largearticle.html;8396688;1.7044498920441;1.75;1.73;0.02;55420
html;phpquery_css;test_wikipedia.html;5747872;3.1011958122253;3.14;3.11;0.02;40296
html;phpquery_css;test_wordpress.html;1116496;0.012769937515259;0.04;0.04;0.00;24056
html;querypath_css;test_google.html;1060280;0.023943185806274;0.05;0.04;0.00;24132
