doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
html;fdom_css;test_habrahabr_largearticle.html;9;9;312.59;5.64;0.55;928768
html;fdom_css;test_wikipedia.html;5129296;2.739187002182;3.21;2.93;0.18;614348
html;fdom_css;test_wordpress.html;1051384;0.097745895385742;0.12;0.11;0.00;30368
html;fdom_xpath;test_google.html;1044040;0.47110891342163;0.51;0.48;0.01;51764
html;fdom_xpath;test_habrahabr_largearticle.html;9;9;313.01;5.42;0.54;919380
html;fdom_xpath;test_wikipedia.html;4640864;2.7108888626099;3.15;2.80;0.26;613788
html;fdom_xpath;test_wordpress.html;508504;0.09497594833374;0.12;0.10;0.01;29620
html;fluentdom_css;test_google.html;856568;0.49962592124939;0.53;0.48;0.02;52468
html;fluentdom_css;test_habrahabr_largearticle.html;9;9;311.10;5.49;0.58;925960
html;fluentdom_css;test_wikipedia.html;5128648;2.9507842063904;3.42;3.11;0.17;614720
html;fluentdom_css;test_wordpress.html;849688;0.10231900215149;0.12;0.12;0.00;30176
html;fluentdom_xpath;test_google.html;498568;0.45670986175537;0.47;0.46;0.00;11448
html;fluentdom_xpath;test_habrahabr_largearticle.html;3742176;5.7776579856873;5.81;5.76;0.02;44752
html;fluentdom_xpath;test_wikipedia.html;4772144;3.1046650409698;3.12;3.10;0.01;27504
html;fluentdom_xpath;test_wordpress.html;489864;0.097220897674561;0.11;0.10;0.00;9904
html;ganon_css;test_google.html;7099408;30.544250965118;30.57;30.49;0.00;17500
html;ganon_css;test_habrahabr_largearticle.html;11;11;167.51;167.20;0.04;76640
html;ganon_css;test_wikipedia.html;0;0;300.09;299.61;0.02;51364
html;ganon_css;test_wordpress.html;5468120;3.8606350421906;3.90;3.87;0.01;15172
html;html5lib;test_google.html;1938408;6.4532279968262;6.46;6.42;0.01;11900
html;html5lib;test_habrahabr_largearticle.html;7014200;299.63935899734;299.66;299.17;0.02;41952
html;html5lib;test_wikipedia.html;6425512;98.789989948273;98.80;98.52;0.06;28816
html;html5lib;test_wordpress.html;1418880;3.7714700698853;3.78;3.75;0.02;11096
html;nokogiri_css;test_google.html;582680;0.53481602668762;0.55;0.53;0.00;11400
html;nokogiri_css;test_habrahabr_largearticle.html;8385520;7.0237798690796;7.04;7.01;0.01;47280
html;nokogiri_css;test_wikipedia.html;8121448;4.4061031341553;4.42;4.40;0.01;31260
html;nokogiri_css;test_wordpress.html;251016;0.12209916114807;0.13;0.12;0.00;9804
html;phantomjs;test_google.html;143064;8.3831918239594;8.39;6.38;0.84;34460
html;phantomjs;test_habrahabr_largearticle.html;4168536;158.11407279968;158.12;145.86;3.35;102792
html;phantomjs;test_wikipedia.html;4944160;35.862979888916;35.87;28.10;1.74;60996
html;phantomjs;test_wordpress.html;123128;21.234679937363;21.24;15.90;2.05;45612
html;phpquery_css;test_google.html;2652240;1.0684778690338;1.10;1.07;0.01;53084
html;phpquery_css;test_habrahabr_largearticle.html;9;9;312.83;92.18;0.62;923516
html;phpquery_css;test_wikipedia.html;6488128;134.93141388893;135.41;134.77;0.26;616176
html;phpquery_css;test_wordpress.html;1253128;0.15891194343567;0.18;0.17;0.00;30652
html;querypath_css;test_google.html;1063976;0.53794503211975;0.55;0.51;0.02;11664
html;querypath_css;test_habrahabr_largearticle.html;4961360;78.307718992233;78.34;78.17;0.02;43672
html;querypath_css;test_wikipedia.html;6022896;54.367704868317;54.38;54.29;0.02;28940
html;querypath_css;test_wordpress.html;1051864;0.14316916465759;0.15;0.14;0.01;10596
html;regexp;test_google.html;163632;0.045274972915649;0.05;0.04;0.00;8428
html;regexp;test_habrahabr_largearticle.html;3920416;0.87990379333496;0.89;0.87;0.01;14240
html;regexp;test_wikipedia.html;6290616;0.95470285415649;0.96;0.92;0.03;15356
html;regexp;test_wordpress.html;131416;0.024185180664062;0.03;0.02;0.00;8172
html;shd_css;test_google.html;16738296;1.8995680809021;1.91;1.87;0.01;26820
html;shd_css;test_habrahabr_largearticle.html;420688;0.0025761127471924;0.01;0.00;0.00;10748
html;shd_css;test_wikipedia.html;103099288;105.02366185188;105.46;101.72;0.17;111780
html;shd_css;test_wordpress.html;15392024;1.0010890960693;1.03;1.01;0.01;23700
html;string;test_google.html;820552;0.30923700332642;0.32;0.31;0.00;9412
html;string;test_habrahabr_largearticle.html;3917568;2.4277029037476;2.44;2.41;0.00;14312
html;string;test_wikipedia.html;4029928;2.2103290557861;2.22;2.20;0.00;12936
html;string;test_wordpress.html;107168;0.05734395980835;0.06;0.06;0.00;8168
html;symfony_css;test_google.html;1444032;0.73199987411499;0.74;0.70;0.01;11860
html;symfony_css;test_habrahabr_largearticle.html;9107352;12.137748003006;12.16;12.09;0.02;51312
html;symfony_css;test_wikipedia.html;5393448;5.1155459880829;5.13;5.07;0.01;30240
html;symfony_css;test_wordpress.html;818992;0.16041111946106;0.17;0.17;0.00;10608
html;symfony_xpath;test_google.html;995880;0.6644241809845;0.68;0.67;0.00;11228
html;symfony_xpath;test_habrahabr_largearticle.html;8662656;10.968635082245;10.99;10.93;0.02;45188
html;symfony_xpath;test_wikipedia.html;4953224;3.9159309864044;3.93;3.90;0.01;28912
html;symfony_xpath;test_wordpress.html;369904;0.12545990943909;0.14;0.12;0.00;10128
html;zend_css;test_google.html;532224;0.48828411102295;0.50;0.49;0.00;11412
html;zend_css;test_habrahabr_largearticle.html;8153432;85.612305879593;85.63;85.45;0.02;46484
html;zend_css;test_wikipedia.html;6403760;133.77130007744;133.79;133.58;0.00;28884
html;zend_css;test_wordpress.html;251592;0.11826205253601;0.13;0.11;0.01;9820
html;zend_xpath;test_google.html;503800;0.492830991745;0.50;0.49;0.00;11252
html;zend_xpath;test_habrahabr_largearticle.html;8124248;84.3839199543;84.40;84.27;0.03;46324
html;zend_xpath;test_wikipedia.html;6372776;134.28813385963;134.30;134.09;0.00;28308
html;zend_xpath;test_wordpress.html;222984;0.11822509765625;0.13;0.12;0.00;9648
