doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
xml;didom_css;test_ozon_balls.xml;328768;0.57834911346436;0.60;0.59;0.01;23860
xml;didom_css;test_ozon_childbooks.xml;0;0;300.38;298.22;2.40;1920076
xml;didom_css;test_ozon_complit.xml;29871136;86.781738996506;86.93;86.70;0.23;269972
xml;didom_css;test_ozon_web.xml;2213616;5.9545290470123;5.98;5.97;0.02;37840
xml;didom_xpath;test_ozon_balls.xml;328416;0.55310893058777;0.57;0.56;0.01;23832
xml;didom_xpath;test_ozon_childbooks.xml;9;9;312.73;298.19;2.16;1920160
xml;didom_xpath;test_ozon_complit.xml;29870784;86.494253873825;86.64;86.38;0.33;269948
xml;didom_xpath;test_ozon_web.xml;2213264;5.9856629371643;6.02;5.98;0.04;37532
xml;dom;test_ozon_balls.xml;47200;0.26379990577698;0.28;0.21;0.06;22964
xml;dom;test_ozon_childbooks.xml;0;0;300.82;300.34;0.72;1257020
xml;dom;test_ozon_complit.xml;0;0;300.14;300.02;0.35;202732
xml;dom;test_ozon_web.xml;400048;11.192172050476;11.21;11.12;0.10;32988
xml;dom_xpath;test_ozon_balls.xml;61760;0.20821809768677;0.23;0.21;0.01;23108
xml;dom_xpath;test_ozon_childbooks.xml;54924120;207.47360491753;207.57;185.84;21.88;1407452
xml;dom_xpath;test_ozon_complit.xml;7223640;27.159435987473;27.19;24.26;2.95;202968
xml;dom_xpath;test_ozon_web.xml;499424;1.7693238258362;1.79;1.66;0.12;32572
xml;expat_stream;test_ozon_balls.xml;22704;0.40025401115417;0.42;0.40;0.01;20204
xml;expat_stream;test_ozon_childbooks.xml;0;0;300.02;298.18;2.09;57012
xml;expat_stream;test_ozon_complit.xml;5016496;51.974822998047;52.00;51.60;0.44;24120
xml;expat_stream;test_ozon_web.xml;334720;3.7891848087311;3.81;3.78;0.03;20092
xml;expat_struct;test_ozon_balls.xml;1955768;0.22654390335083;0.24;0.23;0.01;24060
xml;expat_struct;test_ozon_childbooks.xml;1932300624;269.23342585564;269.32;256.79;12.73;2218264
xml;expat_struct;test_ozon_complit.xml;245247248;32.961274147034;32.99;32.29;0.72;310432
xml;expat_struct;test_ozon_web.xml;17158376;2.4175729751587;2.44;2.41;0.03;42488
xml;fdom_css;test_ozon_balls.xml;490584;0.2818968296051;0.35;0.30;0.05;82972
xml;fdom_css;test_ozon_childbooks.xml;0;0;300.99;297.55;3.66;3018992
xml;fdom_css;test_ozon_complit.xml;6473032;39.59938788414;39.77;39.44;0.36;414592
xml;fdom_css;test_ozon_web.xml;883384;2.7412459850311;3.20;3.01;0.19;572740
xml;fdom_xpath;test_ozon_balls.xml;279488;0.31428408622742;0.39;0.38;0.00;82360
xml;fdom_xpath;test_ozon_childbooks.xml;0;0;301.04;298.30;2.75;3018492
xml;fdom_xpath;test_ozon_complit.xml;6442528;39.41485285759;39.58;39.32;0.29;414316
xml;fdom_xpath;test_ozon_web.xml;655904;2.6826729774475;3.13;2.95;0.18;572164
xml;fluentdom_css;test_ozon_balls.xml;579832;0.22337794303894;0.30;0.26;0.04;82552
xml;fluentdom_css;test_ozon_childbooks.xml;49328632;204.8665189743;205.93;202.72;3.21;3020812
xml;fluentdom_css;test_ozon_complit.xml;6897912;26.380233049393;26.54;26.05;0.51;414196
xml;fluentdom_css;test_ozon_web.xml;966456;1.7499070167542;2.19;1.99;0.19;572704
xml;fluentdom_xpath;test_ozon_balls.xml;373896;0.21133899688721;0.23;0.22;0.01;23796
xml;fluentdom_xpath;test_ozon_childbooks.xml;49156344;235.41769218445;235.51;208.88;26.82;1676684
xml;fluentdom_xpath;test_ozon_complit.xml;6725624;29.155704975128;29.19;26.38;2.80;237088
xml;fluentdom_xpath;test_ozon_web.xml;753008;1.9086449146271;1.94;1.92;0.01;35164
xml;phantomjs;test_ozon_balls.xml;0;0;0.02;0.01;0.00;20188
xml;phantomjs;test_ozon_childbooks.xml;0;0;0.02;0.02;0.00;19976
xml;phantomjs;test_ozon_complit.xml;0;0;0.02;0.01;0.00;20104
xml;phantomjs;test_ozon_web.xml;0;0;0.02;0.00;0.01;19804
xml;phpquery_css;test_ozon_balls.xml;1174592;0.30474901199341;0.37;0.35;0.02;84496
xml;phpquery_css;test_ozon_childbooks.xml;0;0;300.99;300.54;0.68;1532364
xml;phpquery_css;test_ozon_complit.xml;0;0;303.04;295.72;7.52;3599528
xml;phpquery_css;test_ozon_web.xml;2443872;5.6840589046478;6.23;5.85;0.33;574380
xml;querypath_css;test_ozon_balls.xml;743088;2.431972026825;2.47;2.43;0.03;24844
xml;querypath_css;test_ozon_childbooks.xml;0;0;302.41;299.08;3.56;2674140
xml;querypath_css;test_ozon_complit.xml;0;0;300.45;297.40;3.19;368084
xml;querypath_css;test_ozon_web.xml;1173736;22.32643699646;22.36;22.16;0.21;46728
xml;regexp;test_ozon_balls.xml;577752;0.053542137145996;0.07;0.07;0.00;22144
xml;regexp;test_ozon_childbooks.xml;797745304;60.632653951645;60.73;58.29;2.48;827528
xml;regexp;test_ozon_complit.xml;105980536;8.4392139911652;8.47;8.13;0.34;133532
xml;regexp;test_ozon_web.xml;5859640;0.58006405830383;0.60;0.59;0.01;28248
xml;simplexml_xpath;test_ozon_balls.xml;68680;0.19833612442017;0.22;0.18;0.03;23428
xml;simplexml_xpath;test_ozon_childbooks.xml;62217920;217.55012202263;217.64;194.68;22.96;1419320
xml;simplexml_xpath;test_ozon_complit.xml;8193728;29.524142026901;29.63;26.56;3.08;205024
xml;simplexml_xpath;test_ozon_web.xml;567592;2.0318598747253;2.06;1.86;0.19;32320
xml;simplexmlreader;test_ozon_balls.xml;1979096;1.4971780776978;1.52;1.51;0.00;22260
xml;simplexmlreader;test_ozon_childbooks.xml;0;0;300.10;299.06;1.06;325256
xml;simplexmlreader;test_ozon_complit.xml;235615896;208.99947881699;209.06;208.21;0.86;251992
xml;simplexmlreader;test_ozon_web.xml;16559096;14.811217069626;14.83;14.80;0.04;36920
xml;string;test_ozon_balls.xml;394256;0.11032009124756;0.13;0.13;0.00;21888
xml;string;test_ozon_childbooks.xml;384337728;110.64669585228;110.74;110.40;0.42;603968
xml;string;test_ozon_complit.xml;55850768;15.164707183838;15.20;15.13;0.06;106300
xml;string;test_ozon_web.xml;4020496;1.1040511131287;1.13;1.11;0.02;26208
xml;symfony_css;test_ozon_balls.xml;516304;0.5783588886261;0.60;0.58;0.02;23728
xml;symfony_css;test_ozon_childbooks.xml;0;0;301.01;296.44;4.81;1693436
xml;symfony_css;test_ozon_complit.xml;8786208;79.089419126511;79.21;78.31;0.91;239700
xml;symfony_css;test_ozon_web.xml;999584;5.7061400413513;5.74;5.71;0.03;35328
xml;symfony_xpath;test_ozon_balls.xml;246400;0.22470498085022;0.25;0.24;0.00;23432
xml;symfony_xpath;test_ozon_childbooks.xml;59267552;240.55619812012;240.70;234.01;6.88;1691320
xml;symfony_xpath;test_ozon_complit.xml;7944904;30.929414987564;30.98;30.09;0.88;239668
xml;symfony_xpath;test_ozon_web.xml;684560;2.2233939170837;2.25;2.24;0.01;35564
xml;zend_css;test_ozon_balls.xml;291096;0.19774484634399;0.22;0.21;0.00;23444
xml;zend_css;test_ozon_childbooks.xml;0;0;300.93;193.58;107.35;1845172
xml;zend_css;test_ozon_complit.xml;31504016;99.496546030045;99.53;78.30;21.31;263132
xml;zend_css;test_ozon_web.xml;2269992;2.4915599822998;2.52;2.35;0.17;37656
xml;zend_xpath;test_ozon_balls.xml;266952;0.21299600601196;0.23;0.23;0.00;23844
xml;zend_xpath;test_ozon_childbooks.xml;0;0;300.09;190.63;109.69;1844932
xml;zend_xpath;test_ozon_complit.xml;31479872;77.064028978348;77.12;75.70;1.47;261056
xml;zend_xpath;test_ozon_web.xml;2245848;2.3295559883118;2.36;2.28;0.08;37632
