doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
xml;phpquery_css;test_ozon_web.xml;2659840;26.434253931046;27.7313577;27.203125;0.53125;1137885184
xml;querypath_css;test_ozon_balls.xml;836832;5.9085071086884;6.4652811;6.234375;0.234375;21729280
xml;querypath_css;test_ozon_childbooks.xml;0;0;299.0809797;292.515625;5.390625;2144845824
xml;querypath_css;test_ozon_complit.xml;0;0;299.0119343;294.28125;3.921875;373772288
xml;querypath_css;test_ozon_web.xml;1311112;59.508795976639;60.1167953;59.515625;0.53125;46747648
xml;regexp;test_ozon_balls.xml;577952;0.1024911403656;0.6434251;0.5;0.15625;17551360
xml;regexp;test_ozon_childbooks.xml;803336544;121.47058606148;123.3896789;109.40625;13.0625;846336000
xml;regexp;test_ozon_complit.xml;107189056;16.798520803452;17.642675;15.78125;1.640625;132005888
xml;regexp;test_ozon_web.xml;5859848;1.0293338298798;1.5980591;1.390625;0.171875;24113152
xml;simplexml_xpath;test_ozon_balls.xml;69776;0.52507185935974;1.1037307;0.828125;0.203125;18644992
xml;simplexml_xpath;test_ozon_childbooks.xml;0;0;299.021944;278.71875;17.796875;1349062656
xml;simplexml_xpath;test_ozon_complit.xml;8194824;53.865331888199;54.64217;50.875;3.453125;195801088
xml;simplexml_xpath;test_ozon_web.xml;568696;4.490599155426;5.073358;4.4375;0.5;31092736
xml;simplexmlreader;test_ozon_balls.xml;4004928;4.8101468086243;5.3805626;4.578125;0.265625;21323776
xml;simplexmlreader;test_ozon_childbooks.xml;0;0;299.1140024;291.625;6.609375;243814400
xml;simplexmlreader;test_ozon_complit.xml;0;0;299.0789801;290.984375;7.390625;263118848
xml;simplexmlreader;test_ozon_web.xml;33164920;41.403736114502;41.9957998;40.203125;1;50163712
xml;string;test_ozon_balls.xml;394416;2.8278460502625;3.4282668;3.265625;0.140625;17555456
xml;string;test_ozon_childbooks.xml;0;0;299.1059988;296.75;1.03125;610938880
xml;string;test_ozon_complit.xml;0;0;299.0849848;298.515625;0.3125;103690240
xml;string;test_ozon_web.xml;4020664;28.878705978394;29.4705072;29.109375;0.15625;23064576
xml;symfony_css;test_ozon_balls.xml;605896;1.5015490055084;2.083377;1.9375;0.140625;20377600
xml;symfony_css;test_ozon_childbooks.xml;0;0;299.0829836;287.921875;9.546875;1620447232
xml;symfony_css;test_ozon_complit.xml;8875800;190.25935006142;191.1775513;186.75;3.4375;235569152
xml;symfony_css;test_ozon_web.xml;1089184;13.963788032532;14.5946608;13.890625;0.609375;34226176
xml;symfony_xpath;test_ozon_balls.xml;268160;0.56001901626587;1.155766;0.90625;0.21875;19972096
xml;symfony_xpath;test_ozon_childbooks.xml;0;0;299.116005;280.71875;16.5;1627435008
xml;symfony_xpath;test_ozon_complit.xml;7976376;69.960681915283;70.812877;67.140625;3.328125;234479616
xml;symfony_xpath;test_ozon_web.xml;716040;5.6291561126709;6.2391288;5.515625;0.671875;32145408
xml;zend_css;test_ozon_balls.xml;301968;0.57379198074341;1.1887861;1.03125;0.15625;19763200
xml;zend_css;test_ozon_childbooks.xml;0;0;299.0159375;145.21875;150.796875;1752633344
xml;zend_css;test_ozon_complit.xml;32420104;118.67959094048;119.6331931;114.609375;4.53125;256950272
xml;zend_css;test_ozon_web.xml;2280872;6.1249070167542;6.8585192;6.125;0.640625;33828864
xml;zend_xpath;test_ozon_balls.xml;274040;0.60157704353333;1.2298171;1.09375;0.140625;19709952
xml;zend_xpath;test_ozon_childbooks.xml;0;0;299.0919887;144.234375;153.6875;1764417536
xml;zend_xpath;test_ozon_complit.xml;32392176;113.06698608398;113.8973962;109.625;4.09375;257159168
xml;zend_xpath;test_ozon_web.xml;2252944;5.1100838184357;5.6867644;5.296875;0.375;35663872
