doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
html;ahd_css;test_google.html;0;0.87679100036621;1.4729833;1.234375;0.234375;56098816
html;ahd_css;test_habrahabr_largearticle.html;2045672;13.918735980988;15.4783218;14.765625;0.703125;1141731328
html;ahd_css;test_wikipedia.html;2758536;9.3434431552887;10.393928;9.984375;0.390625;589783040
html;ahd_css;test_wordpress.html;0;0.23399806022644;0.8345572;0.71875;0.109375;35393536
html;ahd_xpath;test_google.html;0;0.85830879211426;1.4639756;1.359375;0.09375;57663488
html;ahd_xpath;test_habrahabr_largearticle.html;2045672;13.766358137131;15.3042024;14.640625;0.625;1141731328
html;ahd_xpath;test_wikipedia.html;2758536;9.0508890151978;10.1027343;9.59375;0.5;589647872
html;ahd_xpath;test_wordpress.html;0;0.22760701179504;0.8275508;0.71875;0.109375;37511168
html;didom_css;test_google.html;615792;0.76279187202454;1.3468971;1.15625;0.15625;20754432
html;didom_css;test_habrahabr_largearticle.html;4657280;9.5376839637756;10.1517666;9.5;0.609375;51351552
html;didom_css;test_wikipedia.html;3611000;5.2422699928284;5.8418945;5.265625;0.546875;37425152
html;didom_css;test_wordpress.html;408688;0.16735005378723;0.7995326;0.6875;0.109375;18927616
html;didom_xpath;test_google.html;615408;0.77025985717773;1.3889247;1.28125;0.09375;20045824
html;didom_xpath;test_habrahabr_largearticle.html;4656896;9.6146569252014;10.2428281;9.4375;0.796875;51318784
html;didom_xpath;test_wikipedia.html;3610616;5.207799911499;5.8028669;5.34375;0.4375;36327424
html;didom_xpath;test_wordpress.html;408304;0.17722296714783;0.7484964;0.578125;0.171875;18792448
html;dom;test_google.html;63240;0.84648299217224;1.4319542;1.21875;0.203125;19378176
html;dom;test_habrahabr_largearticle.html;1751496;130.00341796875;130.6020689;129.703125;0.59375;47288320
html;dom;test_wikipedia.html;2223168;74.234843015671;74.8138742;74.3125;0.375;33320960
html;dom;test_wordpress.html;56648;0.22402906417847;0.7905266;0.609375;0.15625;17866752
html;dom_xpath;test_google.html;80000;0.8320209980011;1.4639751;1.265625;0.171875;19607552
html;dom_xpath;test_habrahabr_largearticle.html;2200872;9.4207389354706;10.0416941;9.234375;0.5625;47579136
html;dom_xpath;test_wikipedia.html;2913744;4.799959897995;5.3945938;4.96875;0.375;33955840
html;dom_xpath;test_wordpress.html;71440;0.21383190155029;0.7895268;0.53125;0.234375;17620992
html;expat_struct;test_google.html;540752;17.330978155136;17.9719796;0.609375;0.296875;17907712
html;expat_struct;test_habrahabr_largearticle.html;4322056;35.063101053238;35.680785;0.609375;0.421875;21581824
html;expat_struct;test_wikipedia.html;26436888;20.510322093964;21.0710457;5.53125;0.28125;46374912
html;expat_struct;test_wordpress.html;745400;7.5392730236053;8.0773785;0.546875;0.25;17989632
html;fdom_css;test_google.html;715256;0.73643898963928;1.3078702;1.171875;0.140625;58822656
html;fdom_css;test_habrahabr_largearticle.html;3582360;8.3451991081238;9.8065368;8.953125;0.8125;1143357440
html;fdom_css;test_wikipedia.html;3508016;4.2849071025848;5.2675104;4.734375;0.515625;589676544
html;fdom_css;test_wordpress.html;699992;0.15195202827454;0.712475;0.53125;0.15625;37220352
html;fdom_xpath;test_google.html;367928;0.71226191520691;1.2868584;1.171875;0.140625;59199488
html;fdom_xpath;test_habrahabr_largearticle.html;3243224;8.1876609325409;9.6474316;9;0.640625;1140473856
html;fdom_xpath;test_wikipedia.html;3168880;4.1460881233215;5.130422;4.890625;0.234375;582041600
html;fdom_xpath;test_wordpress.html;352664;0.14740896224976;0.7024679;0.59375;0.09375;37109760
html;fluentdom_css;test_google.html;705384;0.75787687301636;1.3368917;1.125;0.171875;57249792
html;fluentdom_css;test_habrahabr_largearticle.html;2878880;8.4471080303192;9.8905942;9.40625;0.46875;1143402496
html;fluentdom_css;test_wikipedia.html;3604312;4.345547914505;5.3255508;5.015625;0.296875;584454144
html;fluentdom_css;test_wordpress.html;696688;0.16787385940552;0.7254836;0.578125;0.15625;35696640
html;fluentdom_xpath;test_google.html;358928;0.76029586791992;1.3088739;1.09375;0.203125;20697088
html;fluentdom_xpath;test_habrahabr_largearticle.html;2532424;9.1802711486816;9.7484981;9.140625;0.5625;48136192
html;fluentdom_xpath;test_wikipedia.html;3257856;4.7484240531921;5.3075379;5.0625;0.234375;34299904
html;fluentdom_xpath;test_wordpress.html;350232;0.16956496238708;0.7124762;0.609375;0.09375;18460672
html;ganon_css;test_google.html;0;0;299.0893929;298.5;0.421875;34910208
html;ganon_css;test_habrahabr_largearticle.html;0;0;299.0783856;298.078125;0.96875;26320896
html;ganon_css;test_wikipedia.html;0;0;299.0853894;298.265625;0.6875;27717632
html;ganon_css;test_wordpress.html;19950248;276.6173248291;277.1687788;276.953125;0.09375;38993920
html;html5lib;test_google.html;1435768;6.0897541046143;6.6404283;6.46875;0.171875;20557824
html;html5lib;test_habrahabr_largearticle.html;0;0;299.0833881;298.484375;0.46875;49324032
html;html5lib;test_wikipedia.html;4608424;114.32704591751;114.8875913;114.546875;0.3125;35627008
html;html5lib;test_wordpress.html;1071704;4.3358180522919;4.8792515;4.765625;0.109375;19349504
html;nokogiri_css;test_google.html;312928;0.81794381141663;1.3829198;1.203125;0.171875;20750336
html;nokogiri_css;test_habrahabr_largearticle.html;6249000;10.022541999817;10.5950655;9.921875;0.65625;52768768
html;nokogiri_css;test_wikipedia.html;7121080;5.9571981430054;6.5133413;6.046875;0.453125;38989824
html;nokogiri_css;test_wordpress.html;221024;0.18747615814209;0.7394939;0.671875;0.078125;18833408
html;phantomjs;test_google.html;55952;87.938555002213;88.4689798;0.40625;0.125;16543744
html;phantomjs;test_habrahabr_largearticle.html;0;0;299.0853902;0.53125;0.125;19116032
