doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
xml;fdom_xpath;test_ozon_childbooks.xml;47819296;31.239634037018;32.25;30.85;1.39;2865512
xml;fdom_xpath;test_ozon_complit.xml;6442528;3.9479629993439;4.10;3.89;0.21;390448
xml;fdom_xpath;test_ozon_web.xml;623144;0.26814603805542;0.34;0.29;0.04;78572
xml;fluentdom_css;test_ozon_balls.xml;546256;0.02819299697876;0.05;0.04;0.01;28180
xml;fluentdom_css;test_ozon_childbooks.xml;49328632;20.550668954849;21.60;20.24;1.37;2867812
xml;fluentdom_css;test_ozon_complit.xml;6897912;2.5112419128418;2.74;2.54;0.19;390284
xml;fluentdom_css;test_ozon_web.xml;928656;0.17833399772644;0.24;0.21;0.03;78812
xml;fluentdom_xpath;test_ozon_balls.xml;373896;0.021486043930054;0.04;0.03;0.01;23544
xml;fluentdom_xpath;test_ozon_childbooks.xml;49156344;20.928119182587;21.06;20.12;0.96;1676936
xml;fluentdom_xpath;test_ozon_complit.xml;6725624;2.7640120983124;2.87;2.61;0.26;237396
xml;fluentdom_xpath;test_ozon_web.xml;753008;0.18790912628174;0.22;0.20;0.01;35196
xml;phantomjs;test_ozon_balls.xml;10464;1.0961511135101;1.11;0.88;0.16;43192
xml;phantomjs;test_ozon_childbooks.xml;9;9;312.78;0.01;0.00;20156
xml;phantomjs;test_ozon_complit.xml;9;9;313.25;163.58;0.66;379700
xml;phantomjs;test_ozon_web.xml;339552;18.801152944565;18.86;18.01;0.64;65076
xml;phpquery_css;test_ozon_balls.xml;1174592;0.11404418945312;0.19;0.15;0.03;30624
xml;phpquery_css;test_ozon_childbooks.xml;0;0;302.14;298.46;3.12;1532480
xml;phpquery_css;test_ozon_complit.xml;25070040;152.32077598572;153.59;152.66;1.03;841460
xml;phpquery_css;test_ozon_web.xml;2402752;1.2059650421143;1.35;1.29;0.06;81040
xml;querypath_css;test_ozon_balls.xml;743088;0.60499811172485;0.68;0.64;0.04;24756
xml;querypath_css;test_ozon_childbooks.xml;0;0;302.68;291.19;11.35;2674036
xml;querypath_css;test_ozon_complit.xml;8959560;35.867861032486;35.94;34.77;1.16;368088
xml;querypath_css;test_ozon_web.xml;1173736;2.618057012558;2.66;2.62;0.04;46720
xml;regexp;test_ozon_balls.xml;577752;0.0052230358123779;0.03;0.02;0.00;22080
xml;regexp;test_ozon_childbooks.xml;797745304;6.3431990146637;6.46;6.08;0.38;827076
xml;regexp;test_ozon_complit.xml;105980536;0.93687105178833;0.97;0.93;0.04;133712
xml;regexp;test_ozon_web.xml;5859640;0.059522867202759;0.09;0.08;0.01;28364
xml;simplexml_xpath;test_ozon_balls.xml;68680;0.022089004516602;0.04;0.02;0.02;23108
xml;simplexml_xpath;test_ozon_childbooks.xml;62217920;40.474724769592;40.57;36.22;4.38;1419484
xml;simplexml_xpath;test_ozon_complit.xml;8193728;6.3006811141968;6.39;5.66;0.72;204884
xml;simplexml_xpath;test_ozon_web.xml;567592;0.47926211357117;0.53;0.48;0.05;32772
xml;simplexmlreader;test_ozon_balls.xml;167216;0.30461502075195;0.36;0.35;0.00;20476
xml;simplexmlreader;test_ozon_childbooks.xml;9;9;313.45;298.87;1.39;157368
xml;simplexmlreader;test_ozon_complit.xml;23530896;22.835465908051;22.86;22.66;0.21;43092
xml;simplexmlreader;test_ozon_web.xml;1625216;1.6538679599762;1.68;1.66;0.01;22492
xml;string;test_ozon_balls.xml;394256;0.011375904083252;0.03;0.01;0.02;21968
xml;string;test_ozon_childbooks.xml;384337728;12.133361816406;12.24;12.05;0.20;603600
xml;string;test_ozon_complit.xml;55850768;1.5650148391724;1.60;1.57;0.03;106180
xml;string;test_ozon_web.xml;4020496;0.11679100990295;0.14;0.13;0.00;26180
xml;symfony_css;test_ozon_balls.xml;516304;0.07531213760376;0.10;0.09;0.01;23724
xml;symfony_css;test_ozon_childbooks.xml;63797344;67.439777135849;67.59;66.18;1.46;1693424
xml;symfony_css;test_ozon_complit.xml;8786208;8.4922049045563;8.54;8.37;0.17;239664
xml;symfony_css;test_ozon_web.xml;999584;0.65828013420105;0.69;0.66;0.03;35284
xml;symfony_xpath;test_ozon_balls.xml;246400;0.026040077209473;0.06;0.05;0.00;23832
xml;symfony_xpath;test_ozon_childbooks.xml;59267552;25.74395108223;26.50;25.40;1.10;1691140
xml;symfony_xpath;test_ozon_complit.xml;7944904;3.3948059082031;3.45;3.32;0.12;239348
xml;symfony_xpath;test_ozon_web.xml;684560;0.25568604469299;0.29;0.27;0.02;35292
xml;zend_css;test_ozon_balls.xml;291096;0.034895896911621;0.07;0.06;0.01;23436
xml;zend_css;test_ozon_childbooks.xml;0;0;301.74;193.90;107.93;1844988
xml;zend_css;test_ozon_complit.xml;31504016;20.981262922287;21.19;16.58;4.60;263368
xml;zend_css;test_ozon_web.xml;2269992;0.51792502403259;0.58;0.56;0.02;37064
xml;zend_xpath;test_ozon_balls.xml;266952;0.049500942230225;0.11;0.09;0.01;23824
xml;zend_xpath;test_ozon_childbooks.xml;0;0;301.76;196.20;105.72;1844376
xml;zend_xpath;test_ozon_complit.xml;31479872;17.660264015198;17.76;16.46;1.28;260980
xml;zend_xpath;test_ozon_web.xml;2245848;0.52433085441589;0.60;0.57;0.02;37248
