doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
xml;ahd_css;test_ozon_balls.xml;0;0.16611695289612;0.729485;0.59375;0.140625;33181696
xml;ahd_css;test_ozon_childbooks.xml;0;0;299.1554365;292.078125;1.4375;1531392000
xml;ahd_css;test_ozon_complit.xml;7036304;134.12812018394;135.0320196;133.359375;1.171875;384503808
xml;ahd_css;test_ozon_web.xml;320800;2.0650050640106;2.7918604;2.546875;0.21875;243359744
xml;ahd_xpath;test_ozon_balls.xml;0;0.16837501525879;0.7645096;0.65625;0.078125;29528064
xml;ahd_xpath;test_ozon_childbooks.xml;0;0;299.1094075;297.03125;1.265625;1553289216
xml;ahd_xpath;test_ozon_complit.xml;7036304;131.68502616882;132.6154103;131.265625;1;388034560
xml;ahd_xpath;test_ozon_web.xml;320800;2.0600121021271;2.7828536;2.46875;0.296875;243531776
xml;didom_css;test_ozon_balls.xml;356408;0.26904606819153;0.8225484;0.703125;0.125;19582976
xml;didom_css;test_ozon_childbooks.xml;242887496;295.36657094955;297.3472323;286.953125;9.375;1783160832
xml;didom_css;test_ozon_complit.xml;29898776;38.046885967255;38.8639092;37.03125;1.625;255016960
xml;didom_css;test_ozon_web.xml;2241264;2.7094838619232;3.2871915;3.015625;0.234375;34541568
xml;didom_xpath;test_ozon_balls.xml;356024;0.27066993713379;0.8575717;0.765625;0.09375;19439616
xml;didom_xpath;test_ozon_childbooks.xml;242887112;294.64913606644;296.5677174;286.421875;9.203125;1783484416
xml;didom_xpath;test_ozon_complit.xml;29898392;37.955141067505;38.7308197;36.828125;1.6875;255361024
xml;didom_xpath;test_ozon_web.xml;2240880;2.7441878318787;3.322214;3.0625;0.234375;34504704
xml;dom;test_ozon_balls.xml;48264;0.13298201560974;0.7084706;0.59375;0.109375;17686528
xml;dom;test_ozon_childbooks.xml;0;0;299.1414272;297;0.9375;1268137984
xml;dom;test_ozon_complit.xml;0;0;299.1394254;298.4375;0.3125;190717952
xml;dom;test_ozon_web.xml;401120;3.3315188884735;3.9076043;3.765625;0.125;28274688
xml;dom_xpath;test_ozon_balls.xml;62824;0.10613584518433;0.6584411;0.546875;0.109375;16547840
xml;dom_xpath;test_ozon_childbooks.xml;59111296;84.698011159897;86.6187446;78.6875;7.078125;1323892736
xml;dom_xpath;test_ozon_complit.xml;7224704;10.666012048721;11.441629;10.0625;1.28125;193921024
xml;dom_xpath;test_ozon_web.xml;500496;0.82266902923584;1.3989284;1.171875;0.234375;27852800
xml;expat_stream;test_ozon_balls.xml;21952;0.39996886253357;0.9526342;0.78125;0.109375;17031168
xml;expat_stream;test_ozon_childbooks.xml;0;0;299.1234143;283.6875;14.46875;54034432
xml;expat_stream;test_ozon_complit.xml;5015752;38.432847976685;38.9829878;36.75;2.046875;22282240
xml;expat_stream;test_ozon_web.xml;333944;3.0391180515289;3.6034019;3.0625;0.375;17383424
xml;expat_struct;test_ozon_balls.xml;1958728;0.20832204818726;0.7595038;0.625;0.109375;19107840
xml;expat_struct;test_ozon_childbooks.xml;1991852296;231.0639359951;233.0733809;226.890625;5.296875;2147446784
xml;expat_struct;test_ozon_complit.xml;249837640;27.40310883522;28.2258202;27.484375;0.546875;305971200
xml;expat_struct;test_ozon_web.xml;17186864;2.0098669528961;2.5827205;2.46875;0.109375;37744640
xml;fdom_css;test_ozon_balls.xml;444952;0.15264892578125;0.7504991;0.65625;0.09375;27537408
xml;fdom_css;test_ozon_childbooks.xml;52070048;170.39383792877;174.2991977;165.65625;7.5;2143707136
xml;fdom_css;test_ozon_complit.xml;6507168;19.103125095367;20.0503678;18.78125;1.109375;386682880
xml;fdom_css;test_ozon_web.xml;829568;1.2960979938507;2.0283509;1.8125;0.1875;244215808
xml;fdom_xpath;test_ozon_balls.xml;288216;0.13731288909912;0.7074716;0.5625;0.140625;36040704
xml;fdom_xpath;test_ozon_childbooks.xml;52034912;169.84172010422;173.9099644;165.296875;7.84375;2145656832
xml;fdom_xpath;test_ozon_complit.xml;6472032;18.884775876999;19.7851901;18.578125;1.09375;385798144
xml;fdom_xpath;test_ozon_web.xml;664640;1.3000419139862;2.0173428;1.8125;0.203125;243662848
xml;fluentdom_css;test_ozon_balls.xml;631144;0.11361408233643;0.6824558;0.53125;0.125;38838272
xml;fluentdom_css;test_ozon_childbooks.xml;53575904;114.83230495453;118.8092092;110.1875;7.6875;2146992128
xml;fluentdom_css;test_ozon_complit.xml;6959072;11.639486074448;12.5403589;11.265625;1.109375;388222976
xml;fluentdom_css;test_ozon_web.xml;1017776;0.79017281532288;1.5080053;1.3125;0.171875;231006208
xml;fluentdom_xpath;test_ozon_balls.xml;339056;0.1012601852417;0.6574375;0.453125;0.203125;18853888
xml;fluentdom_xpath;test_ozon_childbooks.xml;53310200;98.029514074326;100.0557042;90.890625;8.21875;1612095488
