doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
xml;ahd_css;test_ozon_balls.xml;490472;0.011893033981323;0.05;0.00;0.01;10164
xml;ahd_css;test_ozon_childbooks.xml;15;15;302.47;40.43;4.03;933680
xml;ahd_css;test_ozon_complit.xml;72758704;7.1420290470123;7.43;7.16;0.10;232492
xml;ahd_css;test_ozon_web.xml;5129536;0.087902069091797;0.11;0.09;0.00;24260
xml;ahd_xpath;test_ozon_balls.xml;490928;0.0072190761566162;0.02;0.01;0.00;10212
xml;ahd_xpath;test_ozon_childbooks.xml;15;15;302.67;40.90;4.09;935156
xml;ahd_xpath;test_ozon_complit.xml;72759160;7.0084331035614;7.32;7.03;0.10;232768
xml;ahd_xpath;test_ozon_web.xml;5129992;0.08734393119812;0.11;0.10;0.00;24268
xml;didom_css;test_ozon_balls.xml;494744;0.014761924743652;0.05;0.02;0.00;11136
xml;didom_css;test_ozon_childbooks.xml;15;15;302.56;12.16;3.19;931368
xml;didom_css;test_ozon_complit.xml;58206408;1.2496559619904;1.47;1.19;0.10;268084
xml;didom_css;test_ozon_web.xml;4195192;0.080451965332031;0.12;0.08;0.01;27112
xml;didom_xpath;test_ozon_balls.xml;494720;0.0090761184692383;0.02;0.02;0.00;10884
xml;didom_xpath;test_ozon_childbooks.xml;15;15;302.58;12.00;3.49;927872
xml;didom_xpath;test_ozon_complit.xml;58206400;1.2333028316498;1.45;1.19;0.08;268088
xml;didom_xpath;test_ozon_web.xml;4195184;0.080605983734131;0.10;0.08;0.01;27112
xml;dom;test_ozon_balls.xml;179904;0.0077300071716309;0.02;0.01;0.00;9656
xml;dom;test_ozon_childbooks.xml;15;15;302.90;292.30;1.06;923280
xml;dom;test_ozon_complit.xml;24269312;63.310394048691;63.47;63.19;0.07;174464
xml;dom;test_ozon_web.xml;1726256;0.13830995559692;0.16;0.14;0.00;19916
xml;dom_xpath;test_ozon_balls.xml;179984;0.0092089176177979;0.02;0.00;0.00;9640
xml;dom_xpath;test_ozon_childbooks.xml;167494024;57.733698129654;71.81;4.46;1.41;934992
xml;dom_xpath;test_ozon_complit.xml;24269392;0.45318388938904;0.57;0.40;0.07;174460
xml;dom_xpath;test_ozon_web.xml;1726336;0.027500152587891;0.04;0.03;0.00;19916
xml;expat_stream;test_ozon_balls.xml;57408;0.0079529285430908;0.01;0.01;0.00;8180
