doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
xml;ahd_css;test_ozon_balls.xml;572424;0.035330057144165;0.06;0.03;0.00;15468
xml;ahd_css;test_ozon_childbooks.xml;9;9;312.49;4.42;4.34;925628
xml;ahd_css;test_ozon_complit.xml;73999752;35.383550882339;35.74;35.31;0.18;430088
xml;ahd_css;test_ozon_web.xml;5389632;0.43275618553162;0.48;0.44;0.02;70944
xml;ahd_xpath;test_ozon_balls.xml;573000;0.033423185348511;0.05;0.02;0.01;15484
xml;ahd_xpath;test_ozon_childbooks.xml;9;9;312.55;2.74;1.10;916636
xml;ahd_xpath;test_ozon_complit.xml;73999712;35.335596084595;35.63;35.21;0.23;429836
xml;ahd_xpath;test_ozon_web.xml;5389640;0.41658997535706;0.46;0.41;0.03;71220
xml;didom_css;test_ozon_balls.xml;578344;0.041391134262085;0.07;0.05;0.00;11388
xml;didom_css;test_ozon_childbooks.xml;9;9;313.04;7.43;0.92;917632
xml;didom_css;test_ozon_complit.xml;59273120;5.9461240768433;6.21;5.80;0.19;278524
xml;didom_css;test_ozon_web.xml;4278800;0.3978111743927;0.42;0.40;0.01;28196
xml;didom_xpath;test_ozon_balls.xml;578248;0.039732933044434;0.05;0.04;0.00;11136
xml;didom_xpath;test_ozon_childbooks.xml;9;9;313.39;7.27;1.01;927624
xml;didom_xpath;test_ozon_complit.xml;59272984;6.0260720252991;6.29;5.87;0.18;278384
xml;didom_xpath;test_ozon_web.xml;4278640;0.39184999465942;0.41;0.40;0.00;27936
xml;dom;test_ozon_balls.xml;232152;0.021504878997803;0.03;0.02;0.00;9696
xml;dom;test_ozon_childbooks.xml;9;9;313.28;57.10;0.66;923016
xml;dom;test_ozon_complit.xml;9;9;313.25;312.13;0.12;186868
xml;dom;test_ozon_web.xml;1982944;1.1438689231873;1.17;1.15;0.00;21020
xml;dom_xpath;test_ozon_balls.xml;250568;0.022914171218872;0.03;0.02;0.00;9700
xml;dom_xpath;test_ozon_childbooks.xml;9;9;313.48;4.39;1.11;928628
xml;dom_xpath;test_ozon_complit.xml;25509312;5.1827900409698;5.42;4.98;0.20;189808
xml;dom_xpath;test_ozon_web.xml;1983224;0.32621693611145;0.36;0.32;0.02;21296
xml;expat_stream;test_ozon_balls.xml;59072;0.081083059310913;0.11;0.09;0.00;8188
xml;expat_stream;test_ozon_childbooks.xml;49976992;97.912556171417;98.07;96.98;0.59;57040
xml;expat_stream;test_ozon_complit.xml;6734736;12.101326942444;12.14;11.98;0.09;14792
xml;expat_stream;test_ozon_web.xml;492304;0.91291904449463;0.94;0.92;0.00;8648
xml;expat_struct;test_ozon_balls.xml;2792120;0.092092037200928;0.11;0.09;0.01;11448
xml;expat_struct;test_ozon_childbooks.xml;9;9;313.24;5.14;1.63;932608
xml;expat_struct;test_ozon_complit.xml;364373280;14.029845952988;14.32;13.71;0.30;427732
xml;expat_struct;test_ozon_web.xml;25699792;0.76950597763062;0.81;0.76;0.03;38804
xml;fdom_css;test_ozon_balls.xml;381992;0.055261135101318;0.10;0.06;0.00;15792
xml;fdom_css;test_ozon_childbooks.xml;9;9;313.44;4.78;1.44;922236
xml;fdom_css;test_ozon_complit.xml;9767504;6.6695449352264;7.16;6.68;0.24;380972
xml;fdom_css;test_ozon_web.xml;913272;0.43693590164185;0.57;0.48;0.07;68404
xml;fdom_xpath;test_ozon_balls.xml;294808;0.051361799240112;0.08;0.05;0.02;15596
