doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
xml;ahd_css;test_ozon_balls.xml;490472;0.013248920440674;0.04;0.02;0.01;23256
xml;ahd_css;test_ozon_childbooks.xml;0;0;301.05;300.15;1.12;1696928
xml;ahd_css;test_ozon_complit.xml;72758704;9.3915278911591;9.56;9.39;0.18;245908
xml;ahd_css;test_ozon_web.xml;5129536;0.14291286468506;0.18;0.16;0.02;37284
xml;ahd_xpath;test_ozon_balls.xml;490928;0.010278940200806;0.04;0.03;0.00;23240
xml;ahd_xpath;test_ozon_childbooks.xml;0;0;301.05;300.48;0.80;1696864
xml;ahd_xpath;test_ozon_complit.xml;72759160;9.2175810337067;9.39;9.22;0.17;245820
xml;ahd_xpath;test_ozon_web.xml;5129992;0.12920117378235;0.16;0.16;0.00;37244
xml;didom_css;test_ozon_balls.xml;497952;0.014760971069336;0.05;0.04;0.00;24068
xml;didom_css;test_ozon_childbooks.xml;443801376;13.754518985748;13.98;12.65;1.34;1958088
xml;didom_css;test_ozon_complit.xml;58209632;1.7555711269379;1.83;1.70;0.13;281136
xml;didom_css;test_ozon_web.xml;4198416;0.11722707748413;0.15;0.14;0.01;40444
xml;didom_xpath;test_ozon_balls.xml;497744;0.01767897605896;0.05;0.03;0.01;23972
xml;didom_xpath;test_ozon_childbooks.xml;443801160;13.825844049454;14.02;13.09;0.94;1958240
xml;didom_xpath;test_ozon_complit.xml;58209416;1.7255289554596;1.79;1.64;0.15;280952
xml;didom_xpath;test_ozon_web.xml;4198200;0.11786413192749;0.15;0.14;0.01;40292
xml;dom;test_ozon_balls.xml;179832;0.0066859722137451;0.03;0.01;0.01;22672
xml;dom;test_ozon_childbooks.xml;0;0;300.92;300.35;0.63;1257540
xml;dom;test_ozon_complit.xml;24269240;56.877331018448;56.93;56.86;0.10;187364
xml;dom;test_ozon_web.xml;1726184;0.24317717552185;0.27;0.26;0.01;32868
xml;dom_xpath;test_ozon_balls.xml;179880;0.0050969123840332;0.03;0.02;0.00;22520
xml;dom_xpath;test_ozon_childbooks.xml;167493984;3.893532037735;4.54;3.82;0.71;1257736
xml;dom_xpath;test_ozon_complit.xml;24269288;0.53906297683716;0.59;0.52;0.06;187360
xml;dom_xpath;test_ozon_web.xml;1726232;0.038764953613281;0.07;0.05;0.01;32956
xml;expat_stream;test_ozon_balls.xml;58400;0.012232065200806;0.03;0.03;0.00;21540
xml;expat_stream;test_ozon_childbooks.xml;49839792;12.905271053314;12.97;12.83;0.14;69948
xml;expat_stream;test_ozon_complit.xml;6649072;1.6075060367584;1.63;1.61;0.02;27816
xml;expat_stream;test_ozon_web.xml;483560;0.12673091888428;0.15;0.14;0.00;21716
xml;expat_struct;test_ozon_balls.xml;2786800;0.014015913009644;0.04;0.02;0.01;24244
xml;expat_struct;test_ozon_childbooks.xml;2884889216;19.242156982422;19.38;15.74;3.65;3208436
xml;expat_struct;test_ozon_complit.xml;364371224;1.6649789810181;1.71;1.49;0.21;430044
xml;expat_struct;test_ozon_web.xml;25699272;0.10361099243164;0.13;0.10;0.02;49908
xml;fdom_css;test_ozon_balls.xml;341176;0.011476993560791;0.04;0.03;0.01;23872
xml;fdom_css;test_ozon_childbooks.xml;72691248;6.7672040462494;7.88;7.22;0.66;1533976
xml;fdom_css;test_ozon_complit.xml;9759392;0.91706299781799;1.04;0.91;0.13;222328
xml;fdom_css;test_ozon_web.xml;871528;0.063425064086914;0.10;0.09;0.01;36116
xml;fdom_xpath;test_ozon_balls.xml;290592;0.010819911956787;0.04;0.03;0.01;23324
xml;fdom_xpath;test_ozon_childbooks.xml;72648832;6.8063609600067;7.97;7.34;0.64;1533892
xml;fdom_xpath;test_ozon_complit.xml;9717328;0.86329483985901;0.97;0.87;0.10;222732
xml;fdom_xpath;test_ozon_web.xml;821232;0.064631938934326;0.10;0.09;0.01;36240
xml;fluentdom_css;test_ozon_balls.xml;753096;0.013310194015503;0.05;0.04;0.00;24444
xml;fluentdom_css;test_ozon_childbooks.xml;66435160;4.1086649894714;5.24;4.52;0.72;1533928
xml;fluentdom_css;test_ozon_complit.xml;9296136;0.51443219184875;0.70;0.62;0.08;222728
xml;fluentdom_css;test_ozon_web.xml;1226792;0.057769060134888;0.10;0.08;0.02;36280
xml;fluentdom_xpath;test_ozon_balls.xml;459576;0.0102219581604;0.04;0.02;0.01;23716
xml;fluentdom_xpath;test_ozon_childbooks.xml;66142816;4.4164090156555;5.20;4.48;0.72;1533812
xml;fluentdom_xpath;test_ozon_complit.xml;9003576;0.55429482460022;0.60;0.50;0.10;222536
xml;fluentdom_xpath;test_ozon_web.xml;933976;0.045358896255493;0.09;0.07;0.01;36296
xml;phantomjs;test_ozon_balls.xml;43512;0.2224268913269;0.25;0.18;0.04;43104
xml;phantomjs;test_ozon_childbooks.xml;9;9;312.75;0.01;0.01;21164
xml;phantomjs;test_ozon_complit.xml;5210264;160.24790692329;160.27;159.89;0.51;379848
xml;phantomjs;test_ozon_web.xml;370984;1.616494178772;1.64;1.57;0.06;65068
