doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
html;expat_struct;test_wordpress.html;998360;0.045506954193115;0.06;0.03;0.01;22332
html;fdom_css;test_google.html;1084272;0.04901385307312;0.07;0.06;0.00;27436
html;fdom_css;test_habrahabr_largearticle.html;10277496;0.54955792427063;0.69;0.61;0.07;150860
html;fdom_css;test_wikipedia.html;4678800;0.27854800224304;0.35;0.34;0.01;87808
html;fdom_css;test_wordpress.html;549520;0.0123450756073;0.03;0.02;0.01;24884
html;fdom_xpath;test_google.html;997912;0.048028945922852;0.07;0.06;0.00;27376
html;fdom_xpath;test_habrahabr_largearticle.html;10191016;0.54176712036133;0.68;0.64;0.04;150496
html;fdom_xpath;test_wikipedia.html;4594408;0.27774095535278;0.35;0.32;0.02;87584
html;fdom_xpath;test_wordpress.html;462400;0.011828899383545;0.03;0.02;0.01;24532
html;fluentdom_css;test_google.html;793632;0.053632974624634;0.07;0.06;0.00;28160
html;fluentdom_css;test_habrahabr_largearticle.html;4043176;0.54448318481445;0.68;0.62;0.06;145452
html;fluentdom_css;test_wikipedia.html;5063440;0.31714296340942;0.39;0.35;0.04;88268
html;fluentdom_css;test_wordpress.html;785168;0.016119003295898;0.04;0.03;0.00;25068
html;fluentdom_xpath;test_google.html;496384;0.049581050872803;0.07;0.06;0.01;24540
html;fluentdom_xpath;test_habrahabr_largearticle.html;3743648;0.61431694030762;0.65;0.63;0.01;53884
html;fluentdom_xpath;test_wikipedia.html;4770056;0.34044885635376;0.37;0.36;0.00;39888
html;fluentdom_xpath;test_wordpress.html;486640;0.013499021530151;0.03;0.03;0.00;22908
html;ganon_css;test_google.html;6558568;3.1381750106812;3.16;3.16;0.00;30068
html;ganon_css;test_habrahabr_largearticle.html;11;11;226.43;226.52;0.08;89696
html;ganon_css;test_wikipedia.html;42469432;250.82981109619;250.99;251.12;0.06;64232
html;ganon_css;test_wordpress.html;4747592;0.56179213523865;0.60;0.60;0.00;27544
html;html5lib;test_google.html;1934968;1.0052080154419;1.03;1.03;0.00;24936
html;html5lib;test_habrahabr_largearticle.html;7010760;45.796628952026;45.84;45.83;0.04;55044
html;html5lib;test_wikipedia.html;6422992;15.418298959732;15.45;15.45;0.01;41868
html;html5lib;test_wordpress.html;1415080;0.58688688278198;0.62;0.60;0.01;24020
html;nokogiri_css;test_google.html;370080;0.071597099304199;0.10;0.08;0.01;24024
html;nokogiri_css;test_habrahabr_largearticle.html;8326000;0.95620203018188;1.00;0.98;0.01;59836
html;nokogiri_css;test_wikipedia.html;8117280;0.6492931842804;0.68;0.65;0.02;43620
html;nokogiri_css;test_wordpress.html;248224;0.018127918243408;0.04;0.03;0.01;22956
html;phantomjs;test_google.html;126352;1.1308951377869;1.15;0.93;0.14;51328
html;phantomjs;test_habrahabr_largearticle.html;3406832;26.608456850052;26.63;12.17;0.67;118948
html;phantomjs;test_wikipedia.html;4118568;7.5383808612823;7.55;3.58;0.24;80336
html;phantomjs;test_wordpress.html;120984;9.0128779411316;9.03;2.04;0.55;62444
html;phpquery_css;test_google.html;2596960;0.11229991912842;0.13;0.13;0.00;28296
html;phpquery_css;test_habrahabr_largearticle.html;8810864;7.6209759712219;7.76;7.58;0.18;150452
html;phpquery_css;test_wikipedia.html;6426448;14.671327829361;14.76;14.72;0.04;88580
html;phpquery_css;test_wordpress.html;1198264;0.029575109481812;0.06;0.04;0.01;25864
html;querypath_css;test_google.html;1060920;0.07961106300354;0.11;0.10;0.00;24788
html;querypath_css;test_habrahabr_largearticle.html;4923048;12.001359939575;12.04;12.02;0.02;56584
html;querypath_css;test_wikipedia.html;5981696;6.4834499359131;6.51;6.50;0.01;41176
html;querypath_css;test_wordpress.html;1049760;0.022053956985474;0.04;0.04;0.00;23384
html;regexp;test_google.html;163472;0.006432056427002;0.02;0.01;0.00;21484
html;regexp;test_habrahabr_largearticle.html;3920176;0.11008906364441;0.13;0.12;0.00;27212
html;regexp;test_wikipedia.html;6290168;0.11934494972229;0.13;0.12;0.00;28492
html;regexp;test_wordpress.html;130920;0.0031909942626953;0.02;0.00;0.01;21420
html;shd_css;test_google.html;14784376;0.23152303695679;0.25;0.23;0.02;36924
html;shd_css;test_habrahabr_largearticle.html;419872;0.0026068687438965;0.02;0.02;0.00;23744
html;shd_css;test_wikipedia.html;102285696;8.892263174057;9.31;9.26;0.05;123144
html;shd_css;test_wordpress.html;12766736;0.11093497276306;0.14;0.13;0.01;34264
html;string;test_google.html;819824;0.034832954406738;0.05;0.04;0.00;22696
html;string;test_habrahabr_largearticle.html;3764168;0.2492778301239;0.27;0.26;0.00;27248
html;string;test_wikipedia.html;4027384;0.25987815856934;0.27;0.27;0.00;26336
html;string;test_wordpress.html;106608;0.0071549415588379;0.02;0.02;0.00;21560
html;symfony_css;test_google.html;1443016;0.072828054428101;0.09;0.08;0.01;24852
html;symfony_css;test_habrahabr_largearticle.html;9104968;1.1728570461273;1.19;1.16;0.03;59392
html;symfony_css;test_wikipedia.html;5394024;0.55883479118347;0.58;0.57;0.01;41428
html;symfony_css;test_wordpress.html;817544;0.022368192672729;0.04;0.03;0.00;23740
html;symfony_xpath;test_google.html;993064;0.066197872161865;0.09;0.08;0.00;24180
html;symfony_xpath;test_habrahabr_largearticle.html;8659296;1.0370850563049;1.07;1.06;0.01;58492
html;symfony_xpath;test_wikipedia.html;4948896;0.38619709014893;0.41;0.40;0.00;40340
html;symfony_xpath;test_wordpress.html;367232;0.016134977340698;0.04;0.02;0.01;23240
html;zend_css;test_google.html;530224;0.051115989685059;0.07;0.07;0.00;24532
html;zend_css;test_habrahabr_largearticle.html;8103016;6.2706830501556;6.31;6.29;0.02;59556
html;zend_css;test_wikipedia.html;6374000;9.6272158622742;9.66;9.63;0.02;41784
html;zend_css;test_wordpress.html;249024;0.014373064041138;0.03;0.02;0.00;22896
html;zend_xpath;test_google.html;500040;0.050368070602417;0.07;0.05;0.01;24196
html;zend_xpath;test_habrahabr_largearticle.html;8072192;6.2493588924408;6.29;6.28;0.01;59300
html;zend_xpath;test_wikipedia.html;6353640;9.8730878829956;9.90;9.90;0.01;41188
html;zend_xpath;test_wordpress.html;219616;0.014571189880371;0.03;0.02;0.00;22556
