doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
html;ahd_css;test_google.html;107920;0.22279405593872;0.25;0.22;0.03;39148
html;ahd_css;test_habrahabr_largearticle.html;3383312;4.9220900535583;5.40;2.92;2.48;493496
html;ahd_css;test_wikipedia.html;4407776;3.0010099411011;3.23;3.15;0.08;267568
html;ahd_css;test_wordpress.html;96328;0.06912899017334;0.09;0.09;0.00;30152
html;ahd_xpath;test_google.html;108832;0.21955895423889;0.24;0.23;0.01;39216
html;ahd_xpath;test_habrahabr_largearticle.html;3384440;3.9538748264313;4.42;4.26;0.16;493500
html;ahd_xpath;test_wikipedia.html;4408232;3.0161428451538;3.25;3.18;0.07;267724
html;ahd_xpath;test_wordpress.html;96888;0.068374156951904;0.09;0.08;0.00;30056
html;didom_css;test_google.html;1011256;0.18633484840393;0.21;0.18;0.02;24864
html;didom_css;test_habrahabr_largearticle.html;5924872;2.5247991085052;2.56;2.53;0.03;58296
html;didom_css;test_wikipedia.html;5798688;1.5007729530334;1.52;1.51;0.01;41240
html;didom_css;test_wordpress.html;484152;0.043823003768921;0.06;0.05;0.00;23028
html;didom_xpath;test_google.html;1010352;0.18409490585327;0.20;0.19;0.01;24208
html;didom_xpath;test_habrahabr_largearticle.html;5923888;2.525111913681;2.56;2.54;0.02;56996
html;didom_xpath;test_wikipedia.html;5793968;1.5060169696808;1.53;1.52;0.02;41484
html;didom_xpath;test_wordpress.html;482984;0.044934988021851;0.07;0.06;0.00;22792
html;dom;test_google.html;416800;0.19566488265991;0.21;0.18;0.02;23092
html;dom;test_habrahabr_largearticle.html;2811088;47.270469903946;47.30;47.29;0.02;53532
html;dom;test_wikipedia.html;2813584;25.349995851517;25.37;25.27;0.10;36492
html;dom;test_wordpress.html;137792;0.048335075378418;0.06;0.04;0.02;21684
html;dom_xpath;test_google.html;439128;0.18539500236511;0.20;0.16;0.04;23144
html;dom_xpath;test_habrahabr_largearticle.html;3496896;2.3802008628845;2.41;2.37;0.04;54052
html;dom_xpath;test_wikipedia.html;4405456;1.2244260311127;1.24;1.20;0.04;38500
html;dom_xpath;test_wordpress.html;159944;0.042709112167358;0.06;0.02;0.03;21676
html;expat_struct;test_google.html;562384;0.46919107437134;0.48;0.36;0.04;22684
html;expat_struct;test_habrahabr_largearticle.html;2572424;4.2317519187927;4.25;3.84;0.30;30768
html;expat_struct;test_wikipedia.html;37403304;3.2512190341949;3.27;2.94;0.24;62212
html;expat_struct;test_wordpress.html;1031280;0.17842698097229;0.19;0.10;0.04;22412
html;fdom_css;test_google.html;1228600;0.18430089950562;0.21;0.19;0.02;40356
html;fdom_css;test_habrahabr_largearticle.html;10424216;2.1809298992157;2.66;2.39;0.27;498576
html;fdom_css;test_wikipedia.html;4830488;1.1163799762726;1.35;1.27;0.08;268400
html;fdom_css;test_wordpress.html;693728;0.041635036468506;0.07;0.04;0.02;31092
html;fdom_xpath;test_google.html;1012072;0.18223094940186;0.21;0.19;0.01;39840
html;fdom_xpath;test_habrahabr_largearticle.html;10208240;2.1527011394501;2.63;2.45;0.18;498240
html;fdom_xpath;test_wikipedia.html;4607936;1.1088399887085;1.34;1.28;0.06;267256
html;fdom_xpath;test_wordpress.html;476936;0.039441108703613;0.06;0.06;0.00;30656
html;fluentdom_css;test_google.html;813312;0.19225192070007;0.22;0.20;0.02;40684
html;fluentdom_css;test_habrahabr_largearticle.html;4064096;2.1809680461884;2.66;2.49;0.16;495136
html;fluentdom_css;test_wikipedia.html;5082352;1.2204849720001;1.45;1.36;0.08;268644
html;fluentdom_css;test_wordpress.html;805744;0.047459840774536;0.07;0.06;0.00;31352
html;fluentdom_xpath;test_google.html;496384;0.18375086784363;0.20;0.20;0.00;24452
html;fluentdom_xpath;test_habrahabr_largearticle.html;3745104;2.5150499343872;2.55;2.54;0.01;55464
html;fluentdom_xpath;test_wikipedia.html;4770056;1.3783209323883;1.41;1.39;0.01;40540
html;fluentdom_xpath;test_wordpress.html;486640;0.04352879524231;0.06;0.06;0.00;23036
html;ganon_css;test_google.html;7063152;16.467879056931;16.50;16.50;0.00;30612
