doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
html;didom_css;test_google.html;403936;0.015210866928101;0.04;0.03;0.00;23504
html;didom_css;test_habrahabr_largearticle.html;2754080;0.18483686447144;0.23;0.20;0.03;52284
html;didom_css;test_wikipedia.html;3562592;0.079089879989624;0.11;0.10;0.01;38972
html;didom_css;test_wordpress.html;364544;0.0053470134735107;0.03;0.02;0.00;22736
html;didom_xpath;test_google.html;403896;0.014769077301025;0.04;0.02;0.01;23272
html;didom_xpath;test_habrahabr_largearticle.html;2753728;0.14827108383179;0.19;0.16;0.02;52244
html;didom_xpath;test_wikipedia.html;3562240;0.079882144927979;0.11;0.09;0.02;38580
html;didom_xpath;test_wordpress.html;364160;0.0051970481872559;0.03;0.01;0.02;22804
html;dom;test_google.html;62144;0.014402151107788;0.03;0.02;0.00;23368
html;dom;test_habrahabr_largearticle.html;1750408;2.9775288105011;3.01;2.97;0.04;49856
html;dom;test_wikipedia.html;2222072;1.7100870609283;1.74;1.72;0.02;35980
html;dom;test_wordpress.html;55552;0.0036671161651611;0.02;0.02;0.00;22592
html;dom_xpath;test_google.html;78904;0.013472080230713;0.03;0.02;0.01;23308
html;dom_xpath;test_habrahabr_largearticle.html;2199784;0.14519500732422;0.18;0.16;0.01;49824
html;dom_xpath;test_wikipedia.html;2912648;0.070587873458862;0.10;0.08;0.01;36388
html;dom_xpath;test_wordpress.html;70344;0.0031538009643555;0.02;0.02;0.00;22448
html;expat_struct;test_google.html;538720;0.032497882843018;0.05;0.03;0.01;22364
html;expat_struct;test_habrahabr_largearticle.html;2529984;0.2894971370697;0.31;0.28;0.02;28912
html;expat_struct;test_wikipedia.html;26423648;0.18770003318787;0.21;0.15;0.05;47868
html;expat_struct;test_wordpress.html;743368;0.012188911437988;0.03;0.01;0.01;22016
html;fdom_css;test_google.html;331752;0.015575885772705;0.04;0.03;0.00;23172
html;fdom_css;test_habrahabr_largearticle.html;3207184;0.14677405357361;0.20;0.18;0.02;51780
html;fdom_css;test_wikipedia.html;3134896;0.069974184036255;0.11;0.09;0.01;36128
