doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
xhtml;ahd_css;test_iana_longlist.xhtml;2933656;0.18002796173096;0.7665115;0.59375;0.15625;28831744
xhtml;ahd_xpath;test_iana_longlist.xhtml;2933656;0.18055415153503;0.7484994;0.546875;0.171875;27287552
xhtml;didom_css;test_iana_longlist.xhtml;3852384;0.080865144729614;0.6454316;0.5;0.125;24281088
xhtml;didom_xpath;test_iana_longlist.xhtml;3852000;0.081532955169678;0.6474333;0.484375;0.15625;16429056
xhtml;dom;test_iana_longlist.xhtml;2410920;0.83834099769592;1.3929287;1.25;0.125;27856896
xhtml;dom_xpath;test_iana_longlist.xhtml;3125688;0.074786186218262;0.6284203;0.4375;0.1875;16498688
xhtml;expat_struct;test_iana_longlist.xhtml;19761912;0.25474810600281;0.8105387;0.53125;0.109375;23855104
xhtml;fdom_css;test_iana_longlist.xhtml;3910776;0.073477983474731;0.6414268;0.484375;0.140625;16551936
xhtml;fdom_xpath;test_iana_longlist.xhtml;3869560;0.06806206703186;0.6364234;0.5;0.125;14807040
xhtml;fluentdom_css;test_iana_longlist.xhtml;3741392;0.08430290222168;0.6464301;0.59375;0.03125;21356544
xhtml;fluentdom_xpath;test_iana_longlist.xhtml;3475688;0.088636875152588;0.6674458;0.515625;0.125;22839296
xhtml;ganon_css;test_iana_longlist.xhtml;0;0;120.1891235;119.859375;0.21875;28028928
xhtml;html5lib;test_iana_longlist.xhtml;4464656;2.6570911407471;3.2251514;3.109375;0.109375;28012544
xhtml;nokogiri_css;test_iana_longlist.xhtml;6992360;0.090339183807373;0.6554365;0.46875;0.15625;32522240
xhtml;phantomjs;test_iana_longlist.xhtml;3418016;4.103364944458;4.6571047;0.484375;0.0625;16629760
xhtml;phpquery_css;test_iana_longlist.xhtml;3936672;3.063581943512;3.6334219;3.53125;0.078125;29528064
xhtml;querypath_css;test_iana_longlist.xhtml;4235520;0.85883402824402;1.4269496;1.265625;0.140625;30302208
xhtml;regexp;test_iana_longlist.xhtml;4351728;0.011607885360718;0.5643754;0.4375;0.109375;13942784
xhtml;shd_css;test_iana_longlist.xhtml;59884656;0.7036988735199;1.40994;1.3125;0.078125;74874880
xhtml;simplexml_xpath;test_iana_longlist.xhtml;605512;0.022686958312988;0.5853894;0.4375;0.125;15183872
xhtml;string;test_iana_longlist.xhtml;3271888;0.096316814422607;0.6614426;0.484375;0.15625;20230144
xhtml;symfony_css;test_iana_longlist.xhtml;4028624;0.14800596237183;0.7054695;0.515625;0.1875;28606464
xhtml;symfony_xpath;test_iana_longlist.xhtml;3619688;0.086879968643188;0.6474333;0.53125;0.09375;17293312
xhtml;zend_css;test_iana_longlist.xhtml;3902528;0.19955086708069;0.7625083;0.59375;0.171875;29868032
xhtml;zend_xpath;test_iana_longlist.xhtml;3874600;0.19491004943848;0.7525025;0.5625;0.15625;28176384
