doctype;parser;file;max mem dif;parser s;real s;user s;sys s;maximum RSS
xml;didom_css;test_ozon_balls.xml;333072;0.013823986053467;0.12;0.03;0.00;24856
xml;didom_css;test_ozon_childbooks.xml;9;9;312.50;12.08;6.05;897640
xml;didom_css;test_ozon_complit.xml;29752560;1.2585170269012;1.75;1.28;0.10;253044
xml;didom_css;test_ozon_web.xml;2217920;0.086174011230469;0.12;0.10;0.00;38244
xml;didom_xpath;test_ozon_balls.xml;333032;0.0098152160644531;0.03;0.02;0.00;24628
xml;didom_xpath;test_ozon_childbooks.xml;9;9;312.22;12.11;6.33;905596
xml;didom_xpath;test_ozon_complit.xml;29752520;1.2429339885712;1.71;1.29;0.08;252900
xml;didom_xpath;test_ozon_web.xml;2217880;0.085567951202393;0.11;0.09;0.01;38140
xml;dom;test_ozon_balls.xml;47272;0.0069239139556885;0.02;0.01;0.00;24264
xml;dom;test_ozon_childbooks.xml;9;9;318.10;250.13;1.36;905400
xml;dom;test_ozon_complit.xml;5683176;50.891116857529;51.21;50.86;0.04;188168
xml;dom;test_ozon_web.xml;400120;0.13599896430969;0.16;0.14;0.00;33276
xml;dom_xpath;test_ozon_balls.xml;61832;0.0042729377746582;0.02;0.01;0.00;24480
xml;dom_xpath;test_ozon_childbooks.xml;54924192;81.493272066116;97.02;3.99;2.06;905412
xml;dom_xpath;test_ozon_complit.xml;7223712;0.36996603012085;0.71;0.37;0.08;188376
xml;dom_xpath;test_ozon_web.xml;499496;0.027887105941772;0.05;0.03;0.00;33452
xml;expat_stream;test_ozon_balls.xml;22232;0.0061640739440918;0.02;0.01;0.00;21336
xml;expat_stream;test_ozon_childbooks.xml;38116416;6.1110270023346;6.13;6.05;0.04;58304
xml;expat_stream;test_ozon_complit.xml;5016024;0.72709894180298;0.74;0.72;0.01;25548
xml;expat_stream;test_ozon_web.xml;334248;0.053510189056396;0.06;0.06;0.00;21556
xml;expat_struct;test_ozon_balls.xml;1955768;0.0037581920623779;0.01;0.01;0.00;25696
xml;expat_struct;test_ozon_childbooks.xml;9;9;312.56;5.17;6.14;904532
xml;expat_struct;test_ozon_complit.xml;245247248;0.52072191238403;0.81;0.44;0.12;303236
xml;expat_struct;test_ozon_web.xml;17158376;0.036762952804565;0.06;0.04;0.00;41364
xml;fdom_css;test_ozon_balls.xml;280424;0.016568899154663;0.07;0.02;0.00;24828
xml;fdom_css;test_ozon_childbooks.xml;9;9;311.82;6.75;5.69;904988
xml;fdom_css;test_ozon_complit.xml;6475688;0.58458614349365;1.03;0.64;0.08;222584
xml;fdom_css;test_ozon_web.xml;656840;0.043954849243164;0.07;0.05;0.01;35772
xml;fdom_xpath;test_ozon_balls.xml;243912;0.0059480667114258;0.03;0.02;0.00;24628
xml;fdom_xpath;test_ozon_childbooks.xml;9;9;314.14;6.89;7.13;906160
xml;fdom_xpath;test_ozon_complit.xml;6442624;0.58710193634033;1.01;0.62;0.10;222712
xml;fdom_xpath;test_ozon_web.xml;620328;0.042969942092896;0.07;0.06;0.00;35964
xml;fluentdom_css;test_ozon_balls.xml;546600;0.045187950134277;0.06;0.02;0.00;24940
xml;fluentdom_css;test_ozon_childbooks.xml;9;9;314.24;5.01;7.27;904352
xml;fluentdom_css;test_ozon_complit.xml;6898256;0.39796996116638;0.82;0.40;0.12;222376
xml;fluentdom_css;test_ozon_web.xml;925640;0.031893968582153;0.06;0.05;0.00;35896
xml;fluentdom_xpath;test_ozon_balls.xml;374128;0.0053789615631104;0.02;0.02;0.00;24872
xml;fluentdom_xpath;test_ozon_childbooks.xml;9;9;311.93;5.17;7.46;906024
xml;fluentdom_xpath;test_ozon_complit.xml;6725856;0.49204897880554;1.01;0.40;0.11;222688
xml;fluentdom_xpath;test_ozon_web.xml;753240;0.032979011535645;0.06;0.04;0.00;35780
xml;phantomjs;test_ozon_balls.xml;10512;0.80992698669434;0.82;0.16;0.01;41804
xml;phantomjs;test_ozon_childbooks.xml;9;9;312.75;0.01;0.00;21256
xml;phantomjs;test_ozon_complit.xml;5248976;236.05601906776;236.10;117.54;0.31;376448
xml;phantomjs;test_ozon_web.xml;339600;2.1403980255127;2.24;0.98;0.02;63688
xml;phpquery_css;test_ozon_balls.xml;1174448;0.035202980041504;0.09;0.02;0.00;26920
xml;phpquery_css;test_ozon_childbooks.xml;9;9;322.28;31.43;5.42;729736
xml;phpquery_css;test_ozon_complit.xml;24943104;18.101485013962;19.17;9.17;0.10;225068
xml;phpquery_css;test_ozon_web.xml;2398696;0.17447590827942;0.23;0.10;0.01;38104
xml;querypath_css;test_ozon_balls.xml;755616;0.083903074264526;0.12;0.05;0.00;26024
xml;querypath_css;test_ozon_childbooks.xml;9;9;186.79;3.91;3.70;762288
xml;querypath_css;test_ozon_complit.xml;9025040;9.372866153717;9.98;4.66;0.16;367320
xml;querypath_css;test_ozon_web.xml;1239216;0.67020988464355;0.74;0.36;0.00;47760
xml;regexp;test_ozon_balls.xml;577752;0.0018110275268555;0.03;0.01;0.00;23284
xml;regexp;test_ozon_childbooks.xml;797745304;3.1408700942993;6.11;0.98;0.40;682172
xml;regexp;test_ozon_complit.xml;105980536;0.27805280685425;0.44;0.16;0.02;125652
xml;regexp;test_ozon_web.xml;5859640;0.018188953399658;0.06;0.01;0.01;29680
xml;simplexml_xpath;test_ozon_balls.xml;68752;0.0090920925140381;0.05;0.01;0.00;24404
xml;simplexml_xpath;test_ozon_childbooks.xml;9;9;313.26;4.52;6.49;715100
xml;simplexml_xpath;test_ozon_complit.xml;8193800;0.76049423217773;1.22;0.43;0.06;188320
xml;simplexml_xpath;test_ozon_web.xml;567664;0.052815914154053;0.10;0.04;0.00;33476
xml;simplexmlreader;test_ozon_balls.xml;6120;0.040983915328979;0.08;0.03;0.00;21620
xml;simplexmlreader;test_ozon_childbooks.xml;35671344;47.974316835403;48.01;23.88;0.16;56352
xml;simplexmlreader;test_ozon_complit.xml;4678856;6.071161031723;6.10;3.04;0.01;25736
xml;simplexmlreader;test_ozon_web.xml;297720;0.4353461265564;0.47;0.22;0.00;21584
xml;string;test_ozon_balls.xml;394256;0.0025389194488525;0.04;0.01;0.00;23152
xml;string;test_ozon_childbooks.xml;384337728;3.7678229808807;4.02;1.74;0.25;597300
xml;string;test_ozon_complit.xml;55850768;0.48581910133362;0.66;0.24;0.04;105104
xml;string;test_ozon_web.xml;4020496;0.032902002334595;0.07;0.02;0.00;27292
xml;symfony_css;test_ozon_balls.xml;516984;0.040989875793457;0.11;0.02;0.01;24632
xml;symfony_css;test_ozon_childbooks.xml;9;9;346.45;4.90;3.75;675964
xml;symfony_css;test_ozon_complit.xml;8786888;2.5244669914246;2.88;1.18;0.13;222920
xml;symfony_css;test_ozon_web.xml;1000264;0.17007994651794;0.23;0.10;0.00;36024
xml;symfony_xpath;test_ozon_balls.xml;311952;0.0052549839019775;0.05;0.02;0.00;24964
xml;symfony_xpath;test_ozon_childbooks.xml;9;9;315.14;4.90;5.61;676948
xml;symfony_xpath;test_ozon_complit.xml;7944768;1.1461548805237;1.50;0.50;0.12;222888
xml;symfony_xpath;test_ozon_web.xml;684424;0.069772958755493;0.13;0.04;0.02;36004
xml;zend_css;test_ozon_balls.xml;356640;0.015947818756104;0.06;0.02;0.00;25036
xml;zend_css;test_ozon_childbooks.xml;9;9;59.49;2.80;1.11;668664
xml;zend_css;test_ozon_complit.xml;31569560;3.1436910629272;3.50;1.24;0.41;246572
xml;zend_css;test_ozon_web.xml;2335536;0.074090003967285;0.13;0.05;0.01;37932
xml;zend_xpath;test_ozon_balls.xml;332528;0.0044729709625244;0.05;0.01;0.00;24928
xml;zend_xpath;test_ozon_childbooks.xml;9;9;68.23;2.88;1.09;669064
xml;zend_xpath;test_ozon_complit.xml;31545448;3.0826590061188;3.84;1.30;0.40;246624
xml;zend_xpath;test_ozon_web.xml;2311424;0.078508853912354;0.13;0.04;0.01;38084
